Date,PAGEIND
2014-06-23,6638.65
2014-06-24,6874.45
2014-06-25,7003.35
2014-06-26,7355.15
2014-06-27,7407.5
2014-06-30,7161.75
2014-07-01,7152.35
2014-07-02,7189.85
2014-07-03,7150.0
2014-07-04,7181.1
2014-07-07,7142.0
2014-07-08,7399.0
2014-07-09,7610.7
2014-07-10,7813.7
2014-07-11,7917.9
2014-07-14,7683.8
2014-07-15,7593.75
2014-07-16,7620.05
2014-07-17,7650.15
2014-07-18,7806.0
2014-07-21,8067.3
2014-07-22,7989.15
2014-07-23,7913.35
2014-07-24,7958.5
2014-07-25,7909.8
2014-07-28,7905.85
2014-07-30,7994.2
2014-07-31,8035.2
2014-08-01,7957.0
2014-08-04,7873.0
2014-08-05,7870.7
2014-08-06,7909.3
2014-08-07,7872.55
2014-08-08,7813.4
2014-08-11,7789.05
2014-08-12,7862.2
2014-08-13,7863.0
2014-08-14,7725.85
2014-08-18,7648.2
2014-08-19,7664.45
2014-08-20,7533.6
2014-08-21,7449.15
2014-08-22,7416.85
2014-08-25,7407.3
2014-08-26,7335.7
2014-08-27,7238.9
2014-08-28,7122.15
2014-09-01,7531.9
2014-09-02,7563.0
2014-09-03,7470.1
2014-09-04,7338.4
2014-09-05,7329.05
2014-09-08,7371.95
2014-09-09,7461.0
2014-09-10,7604.05
2014-09-11,7744.95
2014-09-12,7899.05
2014-09-15,7879.15
2014-09-16,7777.45
2014-09-17,7587.45
2014-09-18,7597.1
2014-09-19,7779.75
2014-09-22,7892.55
2014-09-23,7959.45
2014-09-24,7923.5
2014-09-25,7781.2
2014-09-26,7819.75
2014-09-29,7814.8
2014-09-30,7950.65
2014-10-01,7983.85
2014-10-07,7951.85
2014-10-08,8393.95
2014-10-09,8716.35
2014-10-10,8999.7
2014-10-13,9612.65
2014-10-14,9399.75
2014-10-16,9208.1
2014-10-17,8924.75
2014-10-20,8767.65
2014-10-21,8693.1
2014-10-22,8675.2
2014-10-23,9057.7
2014-10-27,8822.75
2014-10-28,8845.3
2014-10-29,8809.25
2014-10-30,8800.2
2014-10-31,8908.8
2014-11-03,8901.95
2014-11-05,8842.1
2014-11-07,9286.5
2014-11-10,9796.6
2014-11-11,9654.7
2014-11-12,9685.45
2014-11-13,9566.9
2014-11-14,9662.55
2014-11-17,9618.75
2014-11-18,9634.7
2014-11-19,9632.85
2014-11-20,9557.8
2014-11-21,9506.5
2014-11-24,9462.1
2014-11-25,9366.85
2014-11-26,9338.7
2014-11-27,9444.3
2014-11-28,9517.6
2014-12-01,9625.8
2014-12-02,9698.6
2014-12-03,9894.15
2014-12-04,10138.45
2014-12-05,10398.45
2014-12-08,10780.5
2014-12-09,10743.65
2014-12-10,10728.45
2014-12-11,10967.45
2014-12-12,10790.45
2014-12-15,10728.55
2014-12-16,10387.85
2014-12-17,10497.4
2014-12-18,11457.75
2014-12-19,11188.7
2014-12-22,11721.1
2014-12-23,12575.2
2014-12-24,12119.2
2014-12-26,12093.0
2014-12-29,11505.05
2014-12-30,11517.5
2014-12-31,11754.05
