Date,WABCOINDIA
2014-11-05,3656.85
2014-11-07,3730.45
2014-11-10,3700.4
2014-11-11,3861.2
2014-11-12,3911.05
2014-11-13,4087.55
2014-11-14,4099.85
2014-11-17,4291.9
2014-11-18,4360.45
2014-11-19,4389.7
2014-11-20,4394.4
2014-11-21,4318.55
2014-11-24,4386.35
2014-11-25,4311.15
2014-11-26,4393.95
2014-11-27,4336.75
2014-11-28,4407.9
2014-12-01,4416.85
2014-12-02,4420.85
2014-12-03,4397.5
2014-12-04,4535.15
2014-12-05,4608.65
2014-12-08,4617.25
2014-12-09,4476.85
2014-12-10,4452.8
2014-12-11,4470.5
2014-12-12,4407.4
2014-12-15,4475.1
2014-12-16,4346.85
2014-12-17,4399.0
2014-12-18,4394.2
2014-12-19,4446.4
2014-12-22,4396.25
2014-12-23,4484.45
2014-12-24,4561.4
2014-12-26,4596.2
2014-12-29,4692.2
2014-12-30,4618.8
2014-12-31,4477.75
