Date,SETFGOLD
2014-06-11,2545.2
2014-06-12,2531.55
2014-06-13,2559.7
2014-06-16,2620.05
2014-06-17,2624.2
2014-06-18,2621.9
2014-06-19,2626.9
2014-06-20,2667.0
2014-06-23,2670.95
2014-06-24,2675.5
2014-06-25,2672.35
2014-06-26,2662.65
2014-06-27,2664.2
2014-06-30,2658.65
2014-07-01,2668.55
2014-07-02,2666.6
2014-07-03,2646.8
2014-07-04,2648.5
2014-07-07,2630.85
2014-07-08,2632.45
2014-07-09,2629.95
2014-07-10,2679.4
2014-07-11,2684.2
2014-07-14,2669.35
2014-07-15,2658.15
2014-07-16,2635.3
2014-07-17,2656.0
2014-07-18,2658.3
2014-07-21,2664.1
2014-07-22,2648.45
2014-07-23,2644.45
2014-07-24,2630.65
2014-07-25,2615.4
2014-07-28,2641.8
2014-07-30,2629.5
2014-07-31,2640.95
2014-08-01,2642.45
2014-08-04,2648.4
2014-08-05,2641.75
2014-08-06,2659.1
2014-08-07,2689.3
2014-08-08,2715.65
2014-08-11,2689.8
2014-08-12,2689.9
2014-08-13,2685.8
2014-08-14,2688.95
2014-08-18,2668.35
2014-08-19,2661.05
2014-08-20,2672.3
2014-08-21,2647.2
2014-08-22,2641.55
2014-08-25,2667.35
2014-08-26,2643.7
2014-08-27,2630.25
2014-08-28,2631.3
2014-09-01,2625.7
2014-09-02,2619.4
2014-09-03,2590.4
2014-09-04,2595.0
2014-09-05,2593.4
2014-09-08,2600.95
2014-09-09,2603.45
2014-09-10,2595.9
2014-09-11,2607.25
2014-09-12,2614.0
2014-09-15,2594.0
2014-09-16,2591.4
2014-09-17,2579.95
2014-09-18,2545.0
2014-09-19,2535.6
2014-09-22,2521.0
2014-09-23,2547.1
2014-09-24,2546.6
2014-09-25,2521.65
2014-09-26,2543.7
2014-09-29,2552.05
2014-09-30,2522.5
2014-10-01,2532.15
2014-10-07,2535.9
2014-10-08,2552.2
2014-10-09,2567.0
2014-10-10,2557.45
2014-10-13,2556.95
2014-10-14,2560.35
2014-10-16,2589.4
2014-10-17,2573.4
2014-10-20,2582.35
2014-10-21,2647.65
2014-10-22,2570.2
2014-10-23,2586.95
2014-10-27,2549.25
2014-10-28,2546.3
2014-10-29,2546.45
2014-10-30,2508.8
2014-10-31,2492.0
2014-11-03,2473.95
2014-11-05,2422.05
2014-11-07,2446.4
2014-11-10,2476.9
2014-11-11,2450.4
2014-11-12,2433.0
2014-11-13,2437.6
2014-11-14,2415.5
2014-11-17,2482.55
2014-11-18,2494.35
2014-11-19,2495.3
2014-11-20,2479.45
2014-11-21,2476.85
2014-11-24,2485.8
2014-11-25,2486.45
2014-11-26,2484.65
2014-11-27,2480.8
2014-11-28,2477.3
2014-12-01,2443.6
2014-12-02,2475.2
2014-12-03,2476.05
2014-12-04,2472.05
2014-12-05,2478.35
2014-12-08,2470.3
2014-12-09,2489.35
2014-12-10,2531.85
2014-12-11,2525.0
2014-12-12,2527.95
2014-12-15,2529.6
2014-12-16,2563.9
2014-12-17,2532.9
2014-12-18,2522.05
2014-12-19,2519.9
2014-12-22,2529.6
2014-12-23,2493.8
2014-12-24,2492.85
2014-12-26,2515.5
2014-12-29,2519.3
2014-12-30,2516.6
2014-12-31,2511.35
