Date,ICICIGOLD
2014-10-20,2586.35
2014-10-21,2654.05
2014-10-22,2646.9
2014-10-23,2649.0
2014-10-27,2648.85
2014-10-28,2592.55
2014-10-29,2569.7
2014-10-30,2545.0
2014-10-31,2508.75
2014-11-03,2505.0
2014-11-05,2464.85
2014-11-07,2452.6
2014-11-10,2479.5
2014-11-11,2438.85
2014-11-12,2444.0
2014-11-13,2451.8
2014-11-14,2432.0
2014-11-17,2500.4
2014-11-18,2503.5
2014-11-19,2513.95
2014-11-20,2495.7
2014-11-21,2499.55
2014-11-24,2499.2
2014-11-25,2496.5
2014-11-26,2506.1
2014-11-27,2510.0
2014-11-28,2494.1
2014-12-01,2456.05
2014-12-02,2495.45
2014-12-03,2491.15
2014-12-04,2503.5
2014-12-05,2482.2
2014-12-08,2479.0
2014-12-09,2501.0
2014-12-10,2566.9
2014-12-11,2542.45
2014-12-12,2545.7
2014-12-15,2534.6
2014-12-16,2549.0
2014-12-17,2550.0
2014-12-18,2527.0
2014-12-19,2538.6
2014-12-22,2540.0
2014-12-23,2522.7
2014-12-24,2503.1
2014-12-26,2526.25
2014-12-29,2526.05
2014-12-30,2518.15
2014-12-31,2530.85
