Date,SCHAEFFLER
2014-09-25,2861.2
2014-09-26,2886.2
2014-09-29,2865.1
2014-09-30,2901.1
2014-10-01,2967.3
2014-10-07,2910.05
2014-10-08,2848.35
2014-10-09,2875.0
2014-10-10,2861.35
2014-10-13,2809.55
2014-10-14,2794.5
2014-10-16,2786.1
2014-10-17,2789.0
2014-10-20,2800.65
2014-10-21,2821.75
2014-10-22,2817.75
2014-10-23,2888.7
2014-10-27,2892.5
2014-10-28,2909.5
2014-10-29,3046.75
2014-10-30,3050.55
2014-10-31,3124.85
2014-11-03,3142.65
2014-11-05,3130.8
2014-11-07,3027.55
2014-11-10,3016.35
2014-11-11,3023.35
2014-11-12,3024.7
2014-11-13,2917.2
2014-11-14,2977.75
2014-11-17,3095.85
2014-11-18,3130.15
2014-11-19,3099.65
2014-11-20,3111.2
2014-11-21,3150.55
2014-11-24,3150.7
2014-11-25,3223.25
2014-11-26,3249.45
2014-11-27,3261.85
2014-11-28,3400.55
2014-12-01,3327.1
2014-12-02,3280.9
2014-12-03,3394.45
2014-12-04,3587.8
2014-12-05,3608.85
2014-12-08,3515.3
2014-12-09,3585.3
2014-12-10,3514.7
2014-12-11,3496.7
2014-12-12,3411.5
2014-12-15,3311.4
2014-12-16,3382.45
2014-12-17,3364.4
2014-12-18,3428.15
2014-12-19,3558.95
2014-12-22,3640.45
2014-12-23,3606.4
2014-12-24,3585.4
2014-12-26,3519.2
2014-12-29,3525.15
2014-12-30,3544.3
2014-12-31,3581.15
