Date,GOLDSHARE
2014-10-10,2476.7
2014-10-13,2488.8
2014-10-14,2491.05
2014-10-16,2523.2
2014-10-17,2512.05
2014-10-20,2507.35
2014-10-21,2573.0
2014-10-22,2536.6
2014-10-23,2551.15
2014-10-27,2490.0
2014-10-28,2488.1
2014-10-29,2483.25
2014-10-30,2459.55
2014-10-31,2434.85
2014-11-03,2432.2
2014-11-05,2401.1
2014-11-07,2389.95
2014-11-10,2403.15
2014-11-11,2381.4
2014-11-12,2391.95
2014-11-13,2390.0
2014-11-14,2381.85
2014-11-17,2419.6
2014-11-18,2419.5
2014-11-19,2434.35
2014-11-20,2418.95
2014-11-21,2413.55
2014-11-24,2423.15
2014-11-25,2425.15
2014-11-26,2432.05
2014-11-27,2412.85
2014-11-28,2413.1
2014-12-01,2381.0
2014-12-02,2409.35
2014-12-03,2419.55
2014-12-04,2417.3
2014-12-05,2421.65
2014-12-08,2416.3
2014-12-09,2422.65
2014-12-10,2469.05
2014-12-11,2461.7
2014-12-12,2470.7
2014-12-15,2471.0
2014-12-16,2539.4
2014-12-17,2460.85
2014-12-18,2452.95
2014-12-19,2458.0
2014-12-22,2466.75
2014-12-23,2439.6
2014-12-24,2434.55
2014-12-26,2445.5
2014-12-29,2457.25
2014-12-30,2447.7
2014-12-31,2453.6
