Date,AXISGOLD
2014-05-14,2774.4
2014-05-15,2802.3
2014-05-16,2756.7
2014-05-19,2713.3
2014-05-20,2684.25
2014-05-21,2686.1
2014-05-22,2622.2
2014-05-23,2589.0
2014-05-26,2633.05
2014-05-27,2608.1
2014-05-28,2605.9
2014-05-29,2547.95
2014-05-30,2587.8
2014-06-02,2588.0
2014-06-03,2583.1
2014-06-04,2579.05
2014-06-05,2571.6
2014-06-06,2563.6
2014-06-09,2526.0
2014-06-10,2546.9
2014-06-11,2573.7
2014-06-12,2555.05
2014-06-13,2569.35
2014-06-16,2703.65
2014-06-17,2622.5
2014-06-18,2618.05
2014-06-19,2622.05
2014-06-20,2678.75
2014-06-23,2713.9
2014-06-24,2705.0
2014-06-25,2684.9
2014-06-26,2681.55
2014-06-27,2694.0
2014-06-30,2668.35
2014-07-01,2682.85
2014-07-02,2659.45
2014-07-03,2658.25
2014-07-04,2700.9
2014-07-07,2655.8
2014-07-08,2656.1
2014-07-09,2652.15
2014-07-10,2697.55
2014-07-11,2681.3
2014-07-14,2659.2
2014-07-15,2650.0
2014-07-16,2655.3
2014-07-17,2659.15
2014-07-18,2655.05
2014-07-21,2659.6
2014-07-22,2654.2
2014-07-23,2642.3
2014-07-24,2630.8
2014-07-25,2636.7
2014-07-28,2628.35
2014-07-30,2625.85
2014-07-31,2619.7
2014-08-01,2632.0
2014-08-04,2648.0
2014-08-05,2641.0
2014-08-06,2652.55
2014-08-07,2673.3
2014-08-08,2704.2
2014-08-11,2690.0
2014-08-12,2680.0
2014-08-13,2671.8
2014-08-14,2690.5
2014-08-18,2671.6
2014-08-19,2659.0
2014-08-20,2647.15
2014-08-21,2640.0
2014-08-22,2622.95
2014-08-25,2627.95
2014-08-26,2629.6
2014-08-27,2627.0
2014-08-28,2621.1
2014-09-01,2633.55
2014-09-02,2624.25
2014-09-03,2600.0
2014-09-04,2613.65
2014-09-05,2587.9
2014-09-08,2596.45
2014-09-09,2591.0
2014-09-10,2601.5
2014-09-11,2588.7
2014-09-12,2585.7
2014-09-15,2590.0
2014-09-16,2586.0
2014-09-17,2568.25
2014-09-18,2556.0
2014-09-19,2542.45
2014-09-22,2535.55
2014-09-23,2548.15
2014-09-24,2560.0
2014-09-25,2536.45
2014-09-26,2570.0
2014-09-29,2536.25
2014-09-30,2534.3
2014-10-01,2535.25
2014-10-07,2519.9
2014-10-08,2548.05
2014-10-09,2543.2
2014-10-10,2552.4
2014-10-13,2569.85
2014-10-14,2565.5
2014-10-16,2586.3
2014-10-17,2573.15
2014-10-20,2577.85
2014-10-21,2650.9
2014-10-22,2609.45
2014-10-23,2628.7
2014-10-27,2553.95
2014-10-28,2565.9
2014-10-29,2566.05
2014-10-30,2562.3
2014-10-31,2483.6
2014-11-03,2485.3
2014-11-05,2474.95
2014-11-07,2459.55
2014-11-10,2486.35
2014-11-11,2438.3
2014-11-12,2428.45
2014-11-13,2417.05
2014-11-14,2413.35
2014-11-17,2474.7
2014-11-18,2484.55
2014-11-19,2492.7
2014-11-20,2476.0
2014-11-21,2477.95
2014-11-24,2477.95
2014-11-25,2481.75
2014-11-26,2467.35
2014-11-27,2472.9
2014-11-28,2457.55
2014-12-01,2435.7
2014-12-02,2489.4
2014-12-03,2481.0
2014-12-04,2460.45
2014-12-05,2477.3
2014-12-08,2455.15
2014-12-09,2480.75
2014-12-10,2535.35
2014-12-11,2522.0
2014-12-12,2517.5
2014-12-15,2516.75
2014-12-16,2521.6
2014-12-17,2522.1
2014-12-18,2520.05
2014-12-19,2517.8
2014-12-22,2518.0
2014-12-23,2483.0
2014-12-24,2489.15
2014-12-26,2497.6
2014-12-29,2506.85
2014-12-30,2516.4
2014-12-31,2506.2
