Date,J&KBANK
2014-09-25,138.4
2014-09-26,143.15
2014-09-29,145.45
2014-09-30,141.25
2014-10-01,139.25
2014-10-07,138.4
2014-10-08,137.35
2014-10-09,137.9
2014-10-10,135.2
2014-10-13,134.55
2014-10-14,131.75
2014-10-16,128.9
2014-10-17,133.05
2014-10-20,134.05
2014-10-21,136.9
2014-10-22,138.55
2014-10-23,140.1
2014-10-27,139.95
2014-10-28,140.3
2014-10-29,138.6
2014-10-30,138.3
2014-10-31,138.85
2014-11-03,139.35
2014-11-05,140.8
2014-11-07,139.85
2014-11-10,138.55
2014-11-11,139.3
2014-11-12,138.15
2014-11-13,135.95
2014-11-14,136.4
2014-11-17,134.9
2014-11-18,134.15
2014-11-19,133.35
2014-11-20,133.0
2014-11-21,132.7
2014-11-24,130.45
2014-11-25,126.0
2014-11-26,128.05
2014-11-27,128.65
2014-11-28,138.35
2014-12-01,139.6
2014-12-02,141.8
2014-12-03,142.7
2014-12-04,140.9
2014-12-05,141.15
2014-12-08,142.05
2014-12-09,145.25
2014-12-10,149.0
2014-12-11,147.5
2014-12-12,147.75
2014-12-15,146.4
2014-12-16,144.5
2014-12-17,145.05
2014-12-18,150.05
2014-12-19,149.6
2014-12-22,148.6
2014-12-23,150.55
2014-12-24,147.8
2014-12-26,150.85
2014-12-29,150.3
2014-12-30,148.65
2014-12-31,149.7
