Date,BSLGOLDETF
2014-12-16,2570.0
2014-12-17,2570.0
2014-12-18,2598.35
2014-12-19,2550.0
2014-12-22,2533.75
2014-12-23,2525.0
2014-12-24,2550.0
2014-12-26,2560.0
2014-12-29,2560.0
2014-12-30,2617.3
2014-12-31,2575.0
