Date,ECLERX
2014-06-24,1171.6
2014-06-25,1164.3
2014-06-26,1164.55
2014-06-27,1159.8
2014-06-30,1159.6
2014-07-01,1170.25
2014-07-02,1161.45
2014-07-03,1161.15
2014-07-04,1169.8
2014-07-07,1206.75
2014-07-08,1212.2
2014-07-09,1221.1
2014-07-10,1233.65
2014-07-11,1234.55
2014-07-14,1190.25
2014-07-15,1165.95
2014-07-16,1159.9
2014-07-17,1179.5
2014-07-18,1171.55
2014-07-21,1105.1
2014-07-22,1124.1
2014-07-23,1198.4
2014-07-24,1209.1
2014-07-25,1238.15
2014-07-28,1224.3
2014-07-30,1232.45
2014-07-31,1291.75
2014-08-01,1291.0
2014-08-04,1262.55
2014-08-05,1316.15
2014-08-06,1281.5
2014-08-07,1220.6
2014-08-08,1209.5
2014-08-11,1226.95
2014-08-12,1240.55
2014-08-13,1250.8
2014-08-14,1259.3
2014-08-18,1291.15
2014-08-19,1269.1
2014-08-20,1253.45
2014-08-21,1272.4
2014-08-22,1265.65
2014-08-25,1281.4
2014-08-26,1289.8
2014-08-27,1359.25
2014-08-28,1360.25
2014-09-01,1374.4
2014-09-02,1355.65
2014-09-03,1366.05
2014-09-04,1343.85
2014-09-05,1325.8
2014-09-08,1349.7
2014-09-09,1314.0
2014-09-10,1315.3
2014-09-11,1342.9
2014-09-12,1346.45
2014-09-15,1396.0
2014-09-16,1375.85
2014-09-17,1359.2
2014-09-18,1355.05
2014-09-19,1388.5
2014-09-22,1374.9
2014-09-23,1348.45
2014-09-24,1337.05
2014-09-25,1342.55
2014-09-26,1351.8
2014-09-29,1390.05
2014-09-30,1393.5
2014-10-01,1407.8
2014-10-07,1370.25
2014-10-08,1368.5
2014-10-09,1368.1
2014-10-10,1376.9
2014-10-13,1362.05
2014-10-14,1377.0
2014-10-16,1334.8
2014-10-17,1360.3
2014-10-20,1352.3
2014-10-21,1366.1
2014-10-22,1375.15
2014-10-23,1382.75
2014-10-27,1361.0
2014-10-28,1351.05
2014-10-29,1351.55
2014-10-30,1347.8
2014-10-31,1299.15
2014-11-03,1309.4
2014-11-05,1303.3
2014-11-07,1295.3
2014-11-10,1301.5
2014-11-11,1301.25
2014-11-12,1283.0
2014-11-13,1290.35
2014-11-14,1294.45
2014-11-17,1285.6
2014-11-18,1240.35
2014-11-19,1216.7
2014-11-20,1241.7
2014-11-21,1252.85
2014-11-24,1279.85
2014-11-25,1287.45
2014-11-26,1279.95
2014-11-27,1271.5
2014-11-28,1258.5
2014-12-01,1254.4
2014-12-02,1258.4
2014-12-03,1251.55
2014-12-04,1257.75
2014-12-05,1244.25
2014-12-08,1182.5
2014-12-09,1196.25
2014-12-10,1205.65
2014-12-11,1197.95
2014-12-12,1201.25
2014-12-15,1217.55
2014-12-16,1210.3
2014-12-17,1215.05
2014-12-18,1236.35
2014-12-19,1232.9
2014-12-22,1252.15
2014-12-23,1284.4
2014-12-24,1293.2
2014-12-26,1275.45
2014-12-29,1310.2
2014-12-30,1313.95
2014-12-31,1307.2
