Date,GLAXO
2014-12-03,3210.5
2014-12-04,3190.1
2014-12-05,3193.95
2014-12-08,3213.7
2014-12-09,3159.2
2014-12-10,3146.0
2014-12-11,3091.05
2014-12-12,3108.85
2014-12-15,3062.5
2014-12-16,2941.5
2014-12-17,2876.1
2014-12-18,2980.15
2014-12-19,2986.25
2014-12-22,2984.95
2014-12-23,3075.05
2014-12-24,3120.85
2014-12-26,3117.85
2014-12-29,3156.8
2014-12-30,3187.3
2014-12-31,3198.45
