Date,PFIZER
2014-05-14,1238.6
2014-05-15,1223.55
2014-05-16,1221.2
2014-05-19,1188.15
2014-05-20,1197.7
2014-05-21,1202.85
2014-05-22,1210.05
2014-05-23,1219.05
2014-05-26,1209.85
2014-05-27,1206.35
2014-05-28,1221.9
2014-05-29,1225.55
2014-05-30,1231.4
2014-06-02,1234.3
2014-06-03,1227.0
2014-06-04,1223.15
2014-06-05,1213.9
2014-06-06,1222.25
2014-06-09,1228.2
2014-06-10,1226.6
2014-06-11,1222.95
2014-06-12,1234.1
2014-06-13,1262.95
2014-06-16,1275.0
2014-06-17,1276.45
2014-06-18,1294.4
2014-06-19,1362.4
2014-06-20,1412.45
2014-06-23,1419.6
2014-06-24,1417.15
2014-06-25,1401.9
2014-06-26,1417.75
2014-06-27,1417.15
2014-06-30,1419.75
2014-07-01,1405.85
2014-07-02,1413.65
2014-07-03,1471.05
2014-07-04,1463.85
2014-07-07,1461.7
2014-07-08,1416.55
2014-07-09,1363.25
2014-07-10,1364.4
2014-07-11,1358.3
2014-07-14,1339.7
2014-07-15,1355.2
2014-07-16,1368.5
2014-07-17,1421.45
2014-07-18,1403.6
2014-07-21,1409.75
2014-07-22,1400.3
2014-07-23,1413.5
2014-07-24,1412.5
2014-07-25,1380.45
2014-07-28,1371.8
2014-07-30,1364.85
2014-07-31,1358.25
2014-08-01,1342.0
2014-08-04,1326.5
2014-08-05,1327.9
2014-08-06,1324.75
2014-08-07,1342.7
2014-08-08,1332.15
2014-08-11,1330.55
2014-08-12,1339.6
2014-08-13,1329.5
2014-08-14,1341.1
2014-08-18,1348.35
2014-08-19,1383.65
2014-08-20,1369.35
2014-08-21,1370.9
2014-08-22,1396.75
2014-08-25,1401.65
2014-08-26,1405.8
2014-08-27,1437.9
2014-08-28,1422.95
2014-09-01,1426.05
2014-09-02,1446.25
2014-09-03,1462.3
2014-09-04,1460.0
2014-09-05,1455.0
2014-09-08,1471.85
2014-09-09,1445.6
2014-09-10,1436.25
2014-09-11,1477.65
2014-09-12,1547.75
2014-09-15,1701.4
2014-09-16,1687.95
2014-09-17,1673.25
2014-09-18,1687.6
2014-09-19,1662.8
2014-09-22,1622.9
2014-09-23,1600.55
2014-09-24,1581.6
2014-09-25,1558.55
2014-09-26,1527.95
2014-09-29,1637.85
2014-09-30,1663.05
2014-10-01,1660.8
2014-10-07,1697.0
2014-10-08,1676.4
2014-10-09,1638.15
2014-10-10,1599.4
2014-10-13,1590.75
2014-10-14,1568.25
2014-10-16,1525.95
2014-10-17,1535.8
2014-10-20,1571.5
2014-10-21,1565.75
2014-10-22,1565.5
2014-10-23,1590.65
2014-10-27,1597.55
2014-10-28,1592.95
2014-10-29,1604.0
2014-10-30,1606.3
2014-10-31,1649.1
2014-11-03,1685.35
2014-11-05,1704.2
2014-11-07,1655.3
2014-11-10,1678.3
2014-11-11,1665.6
2014-11-12,1652.6
2014-11-13,1654.7
2014-11-14,1644.9
2014-11-17,1660.05
2014-11-18,1670.3
2014-11-19,1699.5
2014-11-20,1671.35
2014-11-21,1678.95
2014-11-24,1684.9
2014-11-25,1700.8
2014-11-26,1799.2
2014-11-27,1803.6
2014-11-28,1771.15
2014-12-01,1802.7
2014-12-02,1819.85
2014-12-03,1855.45
2014-12-04,1885.9
2014-12-05,1965.45
2014-12-08,2015.8
2014-12-09,1959.7
2014-12-10,2002.75
2014-12-11,2070.9
2014-12-12,2036.05
2014-12-15,2075.55
2014-12-16,1959.1
2014-12-17,2013.15
2014-12-18,2000.2
2014-12-19,2050.65
2014-12-22,2053.75
2014-12-23,2045.8
2014-12-24,2015.25
2014-12-26,2037.65
2014-12-29,2042.15
2014-12-30,2063.35
2014-12-31,2154.6
