Date,ICRA
2014-08-13,2603.7
2014-08-14,2577.6
2014-08-18,2596.4
2014-08-19,2599.2
2014-08-20,2604.1
2014-08-21,2599.4
2014-08-22,2596.4
2014-08-25,2588.05
2014-08-26,2598.8
2014-08-27,2588.65
2014-08-28,2604.65
2014-09-01,2598.15
2014-09-02,2597.3
2014-09-03,2586.5
2014-09-04,2595.1
2014-09-05,2596.1
2014-09-08,2597.85
2014-09-09,2599.2
2014-09-10,2593.05
2014-09-11,2593.2
2014-09-12,2594.9
2014-09-15,2624.65
2014-09-16,2574.55
2014-09-17,2559.4
2014-09-18,2599.4
2014-09-19,2742.7
2014-09-22,2809.65
2014-09-23,2764.85
2014-09-24,2675.25
2014-09-25,2618.85
2014-09-26,2600.6
2014-09-29,2623.95
2014-09-30,2619.45
2014-10-01,2590.15
2014-10-07,2584.85
2014-10-08,2589.05
2014-10-09,2576.8
2014-10-10,2558.75
2014-10-13,2550.0
2014-10-14,2559.45
2014-10-16,2553.65
2014-10-17,2537.1
2014-10-20,2551.6
2014-10-21,2561.7
2014-10-22,2626.65
2014-10-23,2637.6
2014-10-27,2644.5
2014-10-28,2596.45
2014-10-29,2576.55
2014-10-30,2581.5
2014-10-31,2611.5
2014-11-03,2701.6
2014-11-05,2698.75
2014-11-07,2741.95
2014-11-10,2753.5
2014-11-11,2749.35
2014-11-12,2743.0
2014-11-13,2613.55
2014-11-14,2600.9
2014-11-17,2712.6
2014-11-18,2614.55
2014-11-19,2587.65
2014-11-20,2593.55
2014-11-21,2591.5
2014-11-24,2595.5
2014-11-25,2577.7
2014-11-26,2622.45
2014-11-27,2639.65
2014-11-28,2696.5
2014-12-01,2705.2
2014-12-02,2713.4
2014-12-03,2741.95
2014-12-04,2780.45
2014-12-05,2744.95
2014-12-08,2744.5
2014-12-09,2742.05
2014-12-10,2746.5
2014-12-11,2735.55
2014-12-12,2730.05
2014-12-15,2724.9
2014-12-16,2689.75
2014-12-17,2716.5
2014-12-18,2733.1
2014-12-19,2748.1
2014-12-22,2817.75
2014-12-23,2819.8
2014-12-24,2846.75
2014-12-26,2865.75
2014-12-29,2939.05
2014-12-30,2993.1
2014-12-31,3221.05
