Date,INFY
2014-07-16,3229.6
2014-07-17,3239.3
2014-07-18,3251.55
2014-07-21,3200.7
2014-07-22,3233.7
2014-07-23,3349.45
2014-07-24,3382.25
2014-07-25,3352.2
2014-07-28,3371.1
2014-07-30,3372.2
2014-07-31,3367.65
2014-08-01,3341.3
2014-08-04,3465.55
2014-08-05,3513.0
2014-08-06,3575.85
2014-08-07,3507.35
2014-08-08,3482.65
2014-08-11,3573.5
2014-08-12,3576.8
2014-08-13,3608.4
2014-08-14,3612.55
2014-08-18,3559.8
2014-08-19,3547.8
2014-08-20,3554.55
2014-08-21,3548.95
2014-08-22,3601.0
2014-08-25,3627.8
2014-08-26,3624.15
2014-08-27,3630.55
2014-08-28,3598.8
2014-09-01,3599.65
2014-09-02,3613.75
2014-09-03,3734.25
2014-09-04,3708.75
2014-09-05,3730.75
2014-09-08,3781.65
2014-09-09,3736.05
2014-09-10,3667.3
2014-09-11,3684.15
2014-09-12,3669.9
2014-09-15,3641.3
2014-09-16,3651.25
2014-09-17,3741.05
2014-09-18,3697.0
2014-09-19,3702.05
2014-09-22,3650.6
2014-09-23,3607.1
2014-09-24,3644.8
2014-09-25,3691.0
2014-09-26,3680.15
2014-09-29,3749.05
2014-09-30,3747.75
2014-10-01,3847.3
2014-10-07,3831.3
2014-10-08,3650.15
2014-10-09,3646.8
2014-10-10,3888.65
2014-10-13,3942.55
2014-10-14,3918.3
2014-10-16,3865.3
2014-10-17,3851.65
2014-10-20,3812.35
2014-10-21,3772.95
2014-10-22,3796.05
2014-10-23,3805.05
2014-10-27,3803.05
2014-10-28,3788.25
2014-10-29,3881.45
2014-10-30,3946.55
2014-10-31,4051.25
2014-11-03,4085.9
2014-11-05,4124.8
2014-11-07,4166.6
2014-11-10,4165.5
2014-11-11,4125.2
2014-11-12,4106.0
2014-11-13,4178.6
2014-11-14,4191.65
2014-11-17,4218.45
2014-11-18,4182.35
2014-11-19,4173.35
2014-11-20,4225.6
2014-11-21,4146.15
2014-11-24,4275.1
2014-11-25,4303.2
2014-11-26,4300.45
2014-11-27,4365.9
2014-11-28,4359.85
2014-12-01,4349.85
2014-12-02,2126.6
2014-12-03,2123.5
2014-12-04,2101.8
2014-12-05,2070.3
2014-12-08,1970.15
2014-12-09,1964.8
2014-12-10,1963.75
2014-12-11,1921.05
2014-12-12,1938.65
2014-12-15,1924.8
2014-12-16,1938.0
2014-12-17,1938.5
2014-12-18,1965.9
2014-12-19,1998.65
2014-12-22,1999.6
2014-12-23,1971.65
2014-12-24,1930.55
2014-12-26,1952.25
2014-12-29,1957.8
2014-12-30,1966.35
2014-12-31,1972.55
