Date,EICHERMOT
2014-09-17,11405.5
2014-09-18,11642.0
2014-09-19,11634.8
2014-09-22,11754.45
2014-09-23,11639.25
2014-09-24,11570.65
2014-09-25,11364.25
2014-09-26,11356.75
2014-09-29,11280.8
2014-09-30,11972.0
2014-10-01,11801.65
2014-10-07,11707.25
2014-10-08,11707.0
2014-10-09,11609.65
2014-10-10,11270.35
2014-10-13,11269.85
2014-10-14,11211.6
2014-10-16,11033.2
2014-10-17,11334.35
2014-10-20,11636.4
2014-10-21,11678.45
2014-10-22,11883.45
2014-10-23,11890.55
2014-10-27,12262.4
2014-10-28,12396.7
2014-10-29,12596.35
2014-10-30,12532.25
2014-10-31,12772.75
2014-11-03,12739.6
2014-11-05,12875.15
2014-11-07,12675.9
2014-11-10,12729.7
2014-11-11,12993.65
2014-11-12,13151.65
2014-11-13,13191.85
2014-11-14,13992.9
2014-11-17,13845.5
2014-11-18,14073.1
2014-11-19,14745.3
2014-11-20,14648.15
2014-11-21,14512.75
2014-11-24,14621.3
2014-11-25,14277.3
2014-11-26,14267.75
2014-11-27,14338.65
2014-11-28,14518.7
2014-12-01,14520.85
2014-12-02,14359.05
2014-12-03,15235.55
2014-12-04,15432.0
2014-12-05,15213.5
2014-12-08,14952.3
2014-12-09,14353.7
2014-12-10,14377.9
2014-12-11,14061.8
2014-12-12,14036.8
2014-12-15,14211.25
2014-12-16,14063.85
2014-12-17,13871.75
2014-12-18,14427.9
2014-12-19,14621.1
2014-12-22,14737.25
2014-12-23,14818.2
2014-12-24,14825.45
2014-12-26,15124.3
2014-12-29,15372.85
2014-12-30,15352.85
2014-12-31,15075.0
