Date,SANOFI
2014-07-25,2955.0
2014-07-28,2953.85
2014-07-30,2999.8
2014-07-31,2953.75
2014-08-01,2904.0
2014-08-04,2879.95
2014-08-05,2885.8
2014-08-06,2874.85
2014-08-07,3042.55
2014-08-08,3116.25
2014-08-11,3084.35
2014-08-12,3051.35
2014-08-13,3071.5
2014-08-14,3119.8
2014-08-18,3069.75
2014-08-19,3074.05
2014-08-20,3091.6
2014-08-21,3107.65
2014-08-22,3053.4
2014-08-25,3038.4
2014-08-26,2995.1
2014-08-27,3034.7
2014-08-28,3040.8
2014-09-01,2983.5
2014-09-02,2966.25
2014-09-03,2986.65
2014-09-04,2979.95
2014-09-05,3068.4
2014-09-08,3076.85
2014-09-09,3126.85
2014-09-10,3101.45
2014-09-11,3102.5
2014-09-12,3100.45
2014-09-15,3095.25
2014-09-16,3018.85
2014-09-17,2954.5
2014-09-18,2997.4
2014-09-19,2998.25
2014-09-22,2987.0
2014-09-23,3326.6
2014-09-24,3529.25
2014-09-25,3359.45
2014-09-26,3333.05
2014-09-29,3392.2
2014-09-30,3251.95
2014-10-01,3302.9
2014-10-07,3267.45
2014-10-08,3199.5
2014-10-09,3387.3
2014-10-10,3296.6
2014-10-13,3295.8
2014-10-14,3276.35
2014-10-16,3272.45
2014-10-17,3300.75
2014-10-20,3348.35
2014-10-21,3305.95
2014-10-22,3352.8
2014-10-23,3379.85
2014-10-27,3328.25
2014-10-28,3338.9
2014-10-29,3301.8
2014-10-30,3319.85
2014-10-31,3324.95
2014-11-03,3344.35
2014-11-05,3394.6
2014-11-07,3494.65
2014-11-10,3527.95
2014-11-11,3478.45
2014-11-12,3465.25
2014-11-13,3479.75
2014-11-14,3482.4
2014-11-17,3463.8
2014-11-18,3440.05
2014-11-19,3458.0
2014-11-20,3454.6
2014-11-21,3677.75
2014-11-24,3674.25
2014-11-25,3675.9
2014-11-26,3674.0
2014-11-27,3683.65
2014-11-28,3645.3
2014-12-01,3540.15
2014-12-02,3545.7
2014-12-03,3548.7
2014-12-04,3547.8
2014-12-05,3521.45
2014-12-08,3527.45
2014-12-09,3517.0
2014-12-10,3494.5
2014-12-11,3457.45
2014-12-12,3432.85
2014-12-15,3380.6
2014-12-16,3327.55
2014-12-17,3425.4
2014-12-18,3365.45
2014-12-19,3367.2
2014-12-22,3389.65
2014-12-23,3362.15
2014-12-24,3430.6
2014-12-26,3505.55
2014-12-29,3583.8
2014-12-30,3593.2
2014-12-31,3593.9
