Date,DRREDDY
2014-09-12,2958.65
2014-09-15,2983.4
2014-09-16,3009.75
2014-09-17,3081.95
2014-09-18,3192.75
2014-09-19,3222.95
2014-09-22,3211.7
2014-09-23,3199.1
2014-09-24,3229.15
2014-09-25,3310.4
2014-09-26,3222.45
2014-09-29,3208.2
2014-09-30,3229.6
2014-10-01,3200.4
2014-10-07,3099.3
2014-10-08,2966.2
2014-10-09,2986.55
2014-10-10,2998.85
2014-10-13,2943.15
2014-10-14,2935.3
2014-10-16,2904.85
2014-10-17,2918.6
2014-10-20,2966.25
2014-10-21,2964.3
2014-10-22,3037.75
2014-10-23,3057.65
2014-10-27,3105.8
2014-10-28,3081.1
2014-10-29,3045.6
2014-10-30,3094.9
2014-10-31,3168.3
2014-11-03,3181.3
2014-11-05,3252.05
2014-11-07,3397.15
2014-11-10,3442.25
2014-11-11,3418.35
2014-11-12,3439.7
2014-11-13,3468.25
2014-11-14,3435.05
2014-11-17,3439.75
2014-11-18,3432.95
2014-11-19,3523.05
2014-11-20,3528.65
2014-11-21,3530.8
2014-11-24,3522.0
2014-11-25,3573.2
2014-11-26,3575.25
2014-11-27,3610.9
2014-11-28,3606.25
2014-12-01,3628.45
2014-12-02,3591.4
2014-12-03,3501.95
2014-12-04,3475.55
2014-12-05,3395.5
2014-12-08,3315.4
2014-12-09,3354.85
2014-12-10,3401.6
2014-12-11,3429.5
2014-12-12,3377.75
2014-12-15,3355.65
2014-12-16,3142.35
2014-12-17,3160.35
2014-12-18,3151.25
2014-12-19,3199.45
2014-12-22,3237.9
2014-12-23,3206.35
2014-12-24,3134.45
2014-12-26,3134.1
2014-12-29,3140.85
2014-12-30,3182.55
2014-12-31,3246.2
