Date,BAJAJ-AUTO
2014-08-22,2266.35
2014-08-25,2251.6
2014-08-26,2260.0
2014-08-27,2280.3
2014-08-28,2258.7
2014-09-01,2260.55
2014-09-02,2258.6
2014-09-03,2225.85
2014-09-04,2301.9
2014-09-05,2339.65
2014-09-08,2359.3
2014-09-09,2321.15
2014-09-10,2354.7
2014-09-11,2336.55
2014-09-12,2348.45
2014-09-15,2332.55
2014-09-16,2302.65
2014-09-17,2320.25
2014-09-18,2393.45
2014-09-19,2412.35
2014-09-22,2412.55
2014-09-23,2393.6
2014-09-24,2364.95
2014-09-25,2350.85
2014-09-26,2340.8
2014-09-29,2305.05
2014-09-30,2351.6
2014-10-01,2336.1
2014-10-07,2336.35
2014-10-08,2348.5
2014-10-09,2376.1
2014-10-10,2353.65
2014-10-13,2348.8
2014-10-14,2412.0
2014-10-16,2363.55
2014-10-17,2373.2
2014-10-20,2412.6
2014-10-21,2412.05
2014-10-22,2494.9
2014-10-23,2529.7
2014-10-27,2517.45
2014-10-28,2499.25
2014-10-29,2551.25
2014-10-30,2577.5
2014-10-31,2611.05
2014-11-03,2574.25
2014-11-05,2570.7
2014-11-07,2539.7
2014-11-10,2543.4
2014-11-11,2549.55
2014-11-12,2599.55
2014-11-13,2609.8
2014-11-14,2652.85
2014-11-17,2657.65
2014-11-18,2643.95
2014-11-19,2674.95
2014-11-20,2655.3
2014-11-21,2673.45
2014-11-24,2675.1
2014-11-25,2644.0
2014-11-26,2614.45
2014-11-27,2649.6
2014-11-28,2640.8
2014-12-01,2636.3
2014-12-02,2602.35
2014-12-03,2609.9
2014-12-04,2625.1
2014-12-05,2619.9
2014-12-08,2614.65
2014-12-09,2608.85
2014-12-10,2569.5
2014-12-11,2563.2
2014-12-12,2521.35
2014-12-15,2517.9
2014-12-16,2494.75
2014-12-17,2463.05
2014-12-18,2503.15
2014-12-19,2473.55
2014-12-22,2477.3
2014-12-23,2519.25
2014-12-24,2477.7
2014-12-26,2480.7
2014-12-29,2484.8
2014-12-30,2455.05
2014-12-31,2432.45
