Date,HONDAPOWER
2015-06-04,1094.55
2015-06-05,1100.45
2015-06-08,1049.9
2015-06-09,1050.55
2015-06-10,1087.25
2015-06-11,1061.6
2015-06-12,1134.8
2015-06-15,1132.85
2015-06-16,1157.0
2015-06-17,1155.75
2015-06-18,1182.5
2015-06-19,1156.6
2015-06-22,1165.8
2015-06-23,1187.7
2015-06-24,1145.4
2015-06-25,1149.65
2015-06-26,1180.9
2015-06-29,1198.55
2015-06-30,1196.0
2015-07-01,1186.15
2015-07-02,1220.1
2015-07-03,1199.9
2015-07-06,1239.75
2015-07-07,1216.8
2015-07-08,1183.0
2015-07-09,1179.65
2015-07-10,1163.75
2015-07-13,1161.25
2015-07-14,1176.05
2015-07-15,1189.4
2015-07-16,1171.45
2015-07-17,1200.1
2015-07-20,1232.25
2015-07-21,1202.75
2015-07-22,1243.2
2015-07-23,1308.5
2015-07-24,1302.8
2015-07-27,1277.75
2015-07-28,1281.75
2015-07-29,1281.35
2015-07-30,1267.75
2015-07-31,1413.4
2015-08-03,1488.7
2015-08-04,1474.45
2015-08-05,1424.5
2015-08-06,1398.65
2015-08-07,1371.1
2015-08-10,1369.35
2015-08-11,1346.65
2015-08-12,1284.1
2015-08-13,1234.1
2015-08-14,1247.05
2015-08-17,1283.15
2015-08-18,1295.2
2015-08-19,1302.25
2015-08-20,1284.65
2015-08-21,1269.0
2015-08-24,1144.25
2015-08-25,1176.5
2015-08-26,1144.45
2015-08-27,1165.9
2015-08-28,1177.35
2015-08-31,1166.95
2015-09-01,1151.4
2015-09-02,1136.5
2015-09-03,1118.2
2015-09-04,1086.45
2015-09-07,1071.65
2015-09-08,1119.45
2015-09-09,1122.3
2015-09-10,1127.35
2015-09-11,1104.35
2015-09-14,1121.2
2015-09-15,1123.35
2015-09-16,1120.85
2015-09-18,1129.4
2015-09-21,1164.25
2015-09-22,1127.5
2015-09-23,1124.25
2015-09-24,1124.45
2015-09-28,1103.15
2015-09-29,1091.05
2015-09-30,1140.55
2015-10-01,1145.35
2015-10-05,1183.6
2015-10-06,1181.15
2015-10-07,1200.8
2015-10-08,1201.3
2015-10-09,1204.55
2015-10-12,1191.85
2015-10-13,1186.55
2015-10-14,1248.05
2015-10-15,1239.7
2015-10-16,1261.7
2015-10-19,1324.45
2015-10-20,1305.85
2015-10-21,1287.8
2015-10-23,1276.45
2015-10-26,1214.15
2015-10-27,1206.25
2015-10-28,1182.55
2015-10-29,1212.3
2015-10-30,1219.15
2015-11-02,1203.35
2015-11-03,1255.1
2015-11-04,1220.3
2015-11-05,1219.5
2015-11-06,1210.2
2015-11-09,1204.15
2015-11-10,1205.0
2015-11-11,1235.25
2015-11-13,1212.95
2015-11-16,1248.2
2015-11-17,1261.35
2015-11-18,1242.9
2015-11-19,1273.55
2015-11-20,1308.1
2015-11-23,1324.25
2015-11-24,1319.65
2015-11-26,1334.25
2015-11-27,1341.45
2015-11-30,1390.05
2015-12-01,1349.95
2015-12-02,1333.5
2015-12-03,1309.3
2015-12-04,1337.15
2015-12-07,1341.5
2015-12-08,1289.15
2015-12-09,1248.95
2015-12-10,1280.3
2015-12-11,1267.95
2015-12-14,1259.1
2015-12-15,1255.45
2015-12-16,1294.15
2015-12-17,1300.3
2015-12-18,1315.7
2015-12-21,1327.55
2015-12-22,1323.15
2015-12-23,1361.0
2015-12-24,1377.7
2015-12-28,1397.1
2015-12-29,1374.6
2015-12-30,1368.75
2015-12-31,1371.5
