Date,CRISIL
2015-11-05,1906.7
2015-11-06,1915.75
2015-11-09,1915.45
2015-11-10,1918.15
2015-11-11,1931.95
2015-11-13,1929.75
2015-11-16,1926.75
2015-11-17,1941.95
2015-11-18,1950.55
2015-11-19,1921.85
2015-11-20,1986.8
2015-11-23,1929.25
2015-11-24,1918.05
2015-11-26,1944.15
2015-11-27,2008.45
2015-11-30,1988.05
2015-12-01,1966.95
2015-12-02,1941.7
2015-12-03,1927.05
2015-12-04,1955.2
2015-12-07,1953.25
2015-12-08,1913.5
2015-12-09,1882.25
2015-12-10,1916.95
2015-12-11,1908.8
2015-12-14,1896.4
2015-12-15,1908.6
2015-12-16,1888.45
2015-12-17,1931.1
2015-12-18,1948.8
2015-12-21,1913.15
2015-12-22,1920.6
2015-12-23,1894.9
2015-12-24,1901.05
2015-12-28,1899.0
2015-12-29,1924.9
2015-12-30,1964.55
2015-12-31,1967.3
