Date,OFSS
2015-07-23,3935.75
2015-07-24,3868.0
2015-07-27,3898.5
2015-07-28,3925.25
2015-07-29,3968.0
2015-07-30,3945.5
2015-07-31,4046.5
2015-08-03,4114.3
2015-08-04,4264.6
2015-08-05,4240.35
2015-08-06,4211.8
2015-08-07,4259.75
2015-08-10,4254.25
2015-08-11,4238.55
2015-08-12,4198.55
2015-08-13,4163.85
2015-08-14,4203.35
2015-08-17,4235.45
2015-08-18,4388.9
2015-08-19,4356.25
2015-08-20,4316.05
2015-08-21,4375.45
2015-08-24,4071.2
2015-08-25,4100.2
2015-08-26,4068.5
2015-08-27,4091.9
2015-08-28,4059.4
2015-08-31,4145.65
2015-09-01,4098.15
2015-09-02,4067.1
2015-09-03,3917.6
2015-09-04,3769.7
2015-09-07,3708.3
2015-09-08,3680.9
2015-09-09,3791.85
2015-09-10,3840.3
2015-09-11,3809.85
2015-09-14,3801.15
2015-09-15,3727.2
2015-09-16,3794.3
2015-09-18,3757.05
2015-09-21,3726.0
2015-09-22,3790.25
2015-09-23,3781.55
2015-09-24,3856.65
2015-09-28,3849.3
2015-09-29,3844.4
2015-09-30,3945.8
2015-10-01,3933.3
2015-10-05,3976.85
2015-10-06,3982.2
2015-10-07,3991.4
2015-10-08,4006.75
2015-10-09,3988.45
2015-10-12,3914.5
2015-10-13,3861.55
2015-10-14,3868.55
2015-10-15,3914.9
2015-10-16,3939.1
2015-10-19,3957.0
2015-10-20,3943.25
2015-10-21,3925.35
2015-10-23,3986.85
2015-10-26,3953.65
2015-10-27,3909.3
2015-10-28,3969.8
2015-10-29,3886.25
2015-10-30,3880.15
2015-11-02,3944.9
2015-11-03,4031.6
2015-11-04,3986.9
2015-11-05,3896.45
2015-11-06,3946.35
2015-11-09,3995.95
2015-11-10,3931.95
2015-11-11,3957.9
2015-11-13,3883.45
2015-11-16,3932.35
2015-11-17,3906.35
2015-11-18,3871.0
2015-11-19,3887.3
2015-11-20,3872.65
2015-11-23,3838.35
2015-11-24,3872.5
2015-11-26,3834.1
2015-11-27,3868.3
2015-11-30,3817.2
2015-12-01,3914.05
2015-12-02,3860.0
2015-12-03,3821.6
2015-12-04,3820.3
2015-12-07,3791.55
2015-12-08,3800.85
2015-12-09,3680.7
2015-12-10,3796.65
2015-12-11,3737.0
2015-12-14,3759.75
2015-12-15,3796.85
2015-12-16,3792.9
2015-12-17,3821.0
2015-12-18,3823.8
2015-12-21,3833.05
2015-12-22,3812.0
2015-12-23,3804.5
2015-12-24,3782.15
2015-12-28,3769.25
2015-12-29,3767.25
2015-12-30,3749.9
2015-12-31,3732.6
