Date,ICICIGOLD
2015-09-16,2444.95
2015-09-18,2465.7
2015-09-21,2479.95
2015-09-22,2471.0
2015-09-23,2424.2
2015-09-24,2480.35
2015-09-28,2479.25
2015-09-29,2498.05
2015-09-30,2448.0
2015-10-01,2426.45
2015-10-05,2440.05
2015-10-06,2464.0
2015-10-07,2491.2
2015-10-08,2462.0
2015-10-09,2489.95
2015-10-12,2508.9
2015-10-13,2499.95
2015-10-14,2529.25
2015-10-15,2530.0
2015-10-16,2530.0
2015-10-19,2513.55
2015-10-20,2518.0
2015-10-21,2535.0
2015-10-23,2520.0
2015-10-26,2481.65
2015-10-27,2500.0
2015-10-28,2522.15
2015-10-29,2478.25
2015-10-30,2471.0
2015-11-02,2479.85
2015-11-03,2436.1
2015-11-04,2421.05
2015-11-05,2412.45
2015-11-06,2433.7
2015-11-09,2468.0
2015-11-10,2406.75
2015-11-11,2426.15
2015-11-13,2425.0
2015-11-16,2407.95
2015-11-17,2375.0
2015-11-18,2384.0
2015-11-19,2369.0
2015-11-20,2409.2
2015-11-23,2379.3
2015-11-24,2398.8
2015-11-26,2380.0
2015-11-27,2375.0
2015-11-30,2366.0
2015-12-01,2366.75
2015-12-02,2383.15
2015-12-03,2340.0
2015-12-04,2371.35
2015-12-07,2395.95
2015-12-08,2367.0
2015-12-09,2388.0
2015-12-10,2365.0
2015-12-11,2380.0
2015-12-14,2398.0
2015-12-15,2379.0
2015-12-16,2352.0
2015-12-17,2345.8
2015-12-18,2343.75
2015-12-21,2369.0
2015-12-22,2356.05
2015-12-23,2351.0
2015-12-24,2344.0
2015-12-28,2360.0
2015-12-29,2376.2
2015-12-30,2366.5
2015-12-31,2403.55
