Date,TIDEWATER
2015-12-17,17392.35
2015-12-18,17351.6
2015-12-21,17370.4
2015-12-22,20844.45
2015-12-23,23177.4
2015-12-24,23693.35
2015-12-28,24166.25
2015-12-29,28270.3
2015-12-30,27901.85
2015-12-31,27893.4
