Date,BRITANNIA
2015-08-07,3202.7
2015-08-10,3314.05
2015-08-11,3366.9
2015-08-12,3320.85
2015-08-13,3398.85
2015-08-14,3343.75
2015-08-17,3296.25
2015-08-18,3316.5
2015-08-19,3293.55
2015-08-20,3224.4
2015-08-21,3199.35
2015-08-24,3002.25
2015-08-25,2976.9
2015-08-26,2880.7
2015-08-27,2942.3
2015-08-28,2973.8
2015-08-31,2929.95
2015-09-01,2920.9
2015-09-02,2983.25
2015-09-03,3008.05
2015-09-04,2988.25
2015-09-07,2897.4
2015-09-08,2843.3
2015-09-09,2879.95
2015-09-10,2864.4
2015-09-11,2953.85
2015-09-14,2991.25
2015-09-15,3079.2
2015-09-16,3011.45
2015-09-18,2997.9
2015-09-21,2995.6
2015-09-22,2900.5
2015-09-23,2885.7
2015-09-24,2888.9
2015-09-28,2921.05
2015-09-29,2970.8
2015-09-30,3082.0
2015-10-01,3122.8
2015-10-05,3213.65
2015-10-06,3254.4
2015-10-07,3236.05
2015-10-08,3266.75
2015-10-09,3224.1
2015-10-12,3170.45
2015-10-13,3115.05
2015-10-14,3181.4
2015-10-15,3178.65
2015-10-16,3228.75
2015-10-19,3304.0
2015-10-20,3300.05
2015-10-21,3286.65
2015-10-23,3246.45
2015-10-26,3203.4
2015-10-27,3184.2
2015-10-28,3193.05
2015-10-29,3190.15
2015-10-30,3231.9
2015-11-02,3186.55
2015-11-03,3177.35
2015-11-04,3181.25
2015-11-05,3178.8
2015-11-06,3130.0
2015-11-09,3044.55
2015-11-10,3035.35
2015-11-11,3047.5
2015-11-13,2911.4
2015-11-16,2846.1
2015-11-17,2878.1
2015-11-18,2858.4
2015-11-19,2944.5
2015-11-20,2967.15
2015-11-23,2980.35
2015-11-24,2941.1
2015-11-26,2900.85
2015-11-27,2927.75
2015-11-30,2923.05
2015-12-01,2971.45
2015-12-02,2960.15
2015-12-03,2931.85
2015-12-04,2935.95
2015-12-07,2881.8
2015-12-08,2878.3
2015-12-09,2797.45
2015-12-10,2866.45
2015-12-11,2780.8
2015-12-14,2828.0
2015-12-15,2880.05
2015-12-16,2814.0
2015-12-17,2910.75
2015-12-18,2890.3
2015-12-21,2943.0
2015-12-22,2916.9
2015-12-23,2896.25
2015-12-24,2910.7
2015-12-28,2904.35
2015-12-29,2977.8
2015-12-30,2976.1
2015-12-31,2966.3
