Date,MAHSCOOTER
2015-08-10,1125.85
2015-08-11,1097.65
2015-08-12,1064.75
2015-08-13,1059.4
2015-08-14,1069.6
2015-08-17,1068.55
2015-08-18,1070.0
2015-08-19,1086.15
2015-08-20,1063.25
2015-08-21,1053.9
2015-08-24,953.0
2015-08-25,1010.95
2015-08-26,1027.05
2015-08-27,1045.6
2015-08-28,1020.65
2015-08-31,1006.3
2015-09-01,1000.2
2015-09-02,1026.1
2015-09-03,991.0
2015-09-04,966.45
2015-09-07,947.65
2015-09-08,963.95
2015-09-09,984.3
2015-09-10,972.0
2015-09-11,970.15
2015-09-14,997.55
2015-09-15,990.0
2015-09-16,973.55
2015-09-18,981.35
2015-09-21,968.95
2015-09-22,955.9
2015-09-23,952.15
2015-09-24,966.45
2015-09-28,962.5
2015-09-29,952.25
2015-09-30,963.0
2015-10-01,961.7
2015-10-05,978.0
2015-10-06,954.85
2015-10-07,949.85
2015-10-08,950.0
2015-10-09,960.3
2015-10-12,954.85
2015-10-13,982.05
2015-10-14,993.35
2015-10-15,983.0
2015-10-16,977.35
2015-10-19,986.55
2015-10-20,999.05
2015-10-21,989.2
2015-10-23,1022.25
2015-10-26,1114.0
2015-10-27,1159.9
2015-10-28,1244.75
2015-10-29,1251.6
2015-10-30,1311.9
2015-11-02,1457.8
2015-11-03,1470.85
2015-11-04,1432.1
2015-11-05,1423.25
2015-11-06,1368.2
2015-11-09,1374.7
2015-11-10,1329.55
2015-11-11,1355.45
2015-11-13,1322.75
2015-11-16,1364.75
2015-11-17,1350.3
2015-11-18,1318.95
2015-11-19,1331.2
2015-11-20,1342.8
2015-11-23,1326.5
2015-11-24,1331.3
2015-11-26,1487.15
2015-11-27,1486.15
2015-11-30,1499.4
2015-12-01,1497.25
2015-12-02,1478.95
2015-12-03,1465.85
2015-12-04,1474.55
2015-12-07,1459.45
2015-12-08,1444.1
2015-12-09,1384.15
2015-12-10,1444.4
2015-12-11,1391.55
2015-12-14,1411.5
2015-12-15,1418.7
2015-12-16,1457.65
2015-12-17,1468.85
2015-12-18,1449.4
2015-12-21,1452.95
2015-12-22,1462.05
2015-12-23,1444.4
2015-12-24,1440.8
2015-12-28,1426.6
2015-12-29,1425.45
2015-12-30,1403.95
2015-12-31,1407.3
