Date,HONAUT
2015-05-08,7553.85
2015-05-11,7864.6
2015-05-12,7822.0
2015-05-13,7869.25
2015-05-14,7811.8
2015-05-15,7795.55
2015-05-18,7736.15
2015-05-19,7575.5
2015-05-20,7466.35
2015-05-21,7649.85
2015-05-22,7678.8
2015-05-25,7632.3
2015-05-26,7157.85
2015-05-27,7366.85
2015-05-28,7360.75
2015-05-29,7481.65
2015-06-01,7322.45
2015-06-02,7195.45
2015-06-03,7046.8
2015-06-04,7102.95
2015-06-05,7153.0
2015-06-08,7154.65
2015-06-09,7154.6
2015-06-10,7318.05
2015-06-11,7343.1
2015-06-12,7327.65
2015-06-15,7344.05
2015-06-16,7364.25
2015-06-17,7445.9
2015-06-18,7401.6
2015-06-19,7416.75
2015-06-22,7668.55
2015-06-23,7863.15
2015-06-24,7769.35
2015-06-25,7794.95
2015-06-26,7793.15
2015-06-29,7234.25
2015-06-30,7430.3
2015-07-01,7506.15
2015-07-02,7588.15
2015-07-03,7595.35
2015-07-06,7602.15
2015-07-07,7598.85
2015-07-08,7591.65
2015-07-09,7605.9
2015-07-10,7602.7
2015-07-13,7623.45
2015-07-14,7621.75
2015-07-15,7751.0
2015-07-16,7897.7
2015-07-17,7938.4
2015-07-20,8064.65
2015-07-21,8295.8
2015-07-22,8374.05
2015-07-23,8484.0
2015-07-24,8478.7
2015-07-27,8445.6
2015-07-28,8298.75
2015-07-29,8383.95
2015-07-30,8580.9
2015-07-31,8701.05
2015-08-03,8783.35
2015-08-04,8711.65
2015-08-05,8701.8
2015-08-06,8882.25
2015-08-07,9019.8
2015-08-10,9028.3
2015-08-11,8993.2
2015-08-12,8741.85
2015-08-13,8792.85
2015-08-14,8798.4
2015-08-17,8774.2
2015-08-18,8902.15
2015-08-19,9022.3
2015-08-20,8886.0
2015-08-21,8826.5
2015-08-24,8439.2
2015-08-25,8432.6
2015-08-26,8435.55
2015-08-27,8799.6
2015-08-28,8792.85
2015-08-31,8889.5
2015-09-01,8674.0
2015-09-02,8724.0
2015-09-03,8723.35
2015-09-04,8635.3
2015-09-07,8615.8
2015-09-08,8741.75
2015-09-09,8845.8
2015-09-10,8687.9
2015-09-11,8842.9
2015-09-14,8873.8
2015-09-15,8907.1
2015-09-16,8954.6
2015-09-18,8973.05
2015-09-21,9005.05
2015-09-22,8898.9
2015-09-23,9001.5
2015-09-24,9266.5
2015-09-28,9175.8
2015-09-29,9171.05
2015-09-30,9228.4
2015-10-01,9218.75
2015-10-05,9313.55
2015-10-06,9337.0
2015-10-07,9421.25
2015-10-08,9600.7
2015-10-09,9528.3
2015-10-12,9519.05
2015-10-13,9499.45
2015-10-14,9462.7
2015-10-15,9502.5
2015-10-16,9572.95
2015-10-19,9591.4
2015-10-20,9598.7
2015-10-21,9511.35
2015-10-23,9560.8
2015-10-26,9556.1
2015-10-27,9575.75
2015-10-28,9540.8
2015-10-29,9479.85
2015-10-30,9450.95
2015-11-02,9278.3
2015-11-03,9335.45
2015-11-04,9403.75
2015-11-05,9326.45
2015-11-06,9207.3
2015-11-09,9296.05
2015-11-10,9317.45
2015-11-11,9354.0
2015-11-13,9193.3
2015-11-16,9119.5
2015-11-17,9021.2
2015-11-18,8909.75
2015-11-19,9033.3
2015-11-20,9254.2
2015-11-23,9210.1
2015-11-24,9129.9
2015-11-26,9058.55
2015-11-27,9120.6
2015-11-30,9103.6
2015-12-01,8999.7
2015-12-02,8773.05
2015-12-03,8754.9
2015-12-04,8812.9
2015-12-07,8950.1
2015-12-08,8906.0
2015-12-09,8787.0
2015-12-10,8712.0
2015-12-11,8963.2
2015-12-14,8907.9
2015-12-15,8948.7
2015-12-16,8987.7
2015-12-17,9078.8
2015-12-18,9053.6
2015-12-21,9022.9
2015-12-22,8967.1
2015-12-23,9102.95
2015-12-24,9025.85
2015-12-28,8957.85
2015-12-29,8969.75
2015-12-30,9082.3
2015-12-31,9131.25
