Date,MINDTREE
2015-09-10,1349.55
2015-09-11,1356.25
2015-09-14,1369.85
2015-09-15,1374.8
2015-09-16,1379.5
2015-09-18,1399.5
2015-09-21,1423.3
2015-09-22,1472.2
2015-09-23,1506.25
2015-09-24,1560.3
2015-09-28,1508.5
2015-09-29,1516.15
2015-09-30,1514.45
2015-10-01,1493.05
2015-10-05,1529.95
2015-10-06,1525.7
2015-10-07,1519.2
2015-10-08,1462.25
2015-10-09,1437.65
2015-10-12,1404.2
2015-10-13,1409.7
2015-10-14,1408.75
2015-10-15,1403.55
2015-10-16,1423.5
2015-10-19,1450.25
2015-10-20,1476.6
2015-10-21,1472.95
2015-10-23,1489.9
2015-10-26,1515.55
2015-10-27,1545.15
2015-10-28,1532.8
2015-10-29,1557.0
2015-10-30,1569.3
2015-11-02,1500.0
2015-11-03,1536.15
2015-11-04,1516.9
2015-11-05,1518.65
2015-11-06,1498.45
2015-11-09,1507.9
2015-11-10,1495.15
2015-11-11,1503.45
2015-11-13,1515.8
2015-11-16,1476.5
2015-11-17,1455.8
2015-11-18,1450.0
2015-11-19,1420.85
2015-11-20,1445.5
2015-11-23,1445.0
2015-11-24,1442.5
2015-11-26,1430.35
2015-11-27,1446.8
2015-11-30,1435.6
2015-12-01,1485.1
2015-12-02,1479.05
2015-12-03,1469.9
2015-12-04,1464.4
2015-12-07,1464.85
2015-12-08,1453.55
2015-12-09,1420.95
2015-12-10,1476.55
2015-12-11,1455.2
2015-12-14,1471.9
2015-12-15,1472.95
2015-12-16,1477.1
2015-12-17,1505.8
2015-12-18,1491.6
2015-12-21,1478.3
2015-12-22,1466.0
2015-12-23,1469.8
2015-12-24,1461.65
2015-12-28,1472.45
2015-12-29,1460.2
2015-12-30,1432.9
2015-12-31,1433.75
