Date,INFY
2015-10-15,1097.35
2015-10-16,1094.9
2015-10-19,1111.95
2015-10-20,1125.95
2015-10-21,1138.4
2015-10-23,1149.9
2015-10-26,1152.15
2015-10-27,1149.4
2015-10-28,1153.2
2015-10-29,1145.05
2015-10-30,1135.45
2015-11-02,1131.2
2015-11-03,1145.5
2015-11-04,1136.8
2015-11-05,1122.9
2015-11-06,1138.3
2015-11-09,1134.6
2015-11-10,1103.85
2015-11-11,1107.6
2015-11-13,1100.8
2015-11-16,1080.2
2015-11-17,1061.5
2015-11-18,1020.0
2015-11-19,1047.8
2015-11-20,1052.4
2015-11-23,1053.7
2015-11-24,1041.15
2015-11-26,1052.4
2015-11-27,1066.35
2015-11-30,1087.9
2015-12-01,1079.0
2015-12-02,1060.7
2015-12-03,1057.75
2015-12-04,1049.05
2015-12-07,1046.25
2015-12-08,1044.4
2015-12-09,1028.2
2015-12-10,1047.35
2015-12-11,1052.8
2015-12-14,1069.5
2015-12-15,1077.55
2015-12-16,1095.85
2015-12-17,1107.1
2015-12-18,1083.15
2015-12-21,1103.45
2015-12-22,1083.75
2015-12-23,1100.85
2015-12-24,1096.35
2015-12-28,1104.75
2015-12-29,1104.7
2015-12-30,1086.3
2015-12-31,1105.4
