Date,ECLERX
2015-07-29,1517.55
2015-07-30,1502.45
2015-07-31,1485.0
2015-08-03,1501.45
2015-08-04,1476.25
2015-08-05,1463.95
2015-08-06,1525.2
2015-08-07,1509.85
2015-08-10,1596.1
2015-08-11,1688.4
2015-08-12,1695.25
2015-08-13,1655.6
2015-08-14,1691.45
2015-08-17,1697.2
2015-08-18,1767.0
2015-08-19,1730.1
2015-08-20,1673.6
2015-08-21,1690.0
2015-08-24,1611.25
2015-08-25,1657.15
2015-08-26,1640.75
2015-08-27,1719.95
2015-08-28,1716.35
2015-08-31,1672.45
2015-09-01,1649.95
2015-09-02,1678.55
2015-09-03,1761.75
2015-09-04,1704.35
2015-09-07,1627.5
2015-09-08,1631.2
2015-09-09,1742.55
2015-09-10,1738.7
2015-09-11,1768.05
2015-09-14,1730.35
2015-09-15,1710.85
2015-09-16,1696.75
2015-09-18,1674.7
2015-09-21,1651.35
2015-09-22,1624.75
2015-09-23,1584.1
2015-09-24,1589.95
2015-09-28,1592.15
2015-09-29,1573.3
2015-09-30,1586.85
2015-10-01,1585.4
2015-10-05,1711.25
2015-10-06,1742.5
2015-10-07,1704.85
2015-10-08,1706.05
2015-10-09,1663.7
2015-10-12,1680.9
2015-10-13,1698.95
2015-10-14,1699.7
2015-10-15,1792.45
2015-10-16,1793.65
2015-10-19,1800.3
2015-10-20,1793.3
2015-10-21,1801.8
2015-10-23,1831.9
2015-10-26,1872.65
2015-10-27,1877.2
2015-10-28,1883.3
2015-10-29,1855.2
2015-10-30,1827.55
2015-11-02,1813.8
2015-11-03,1877.45
2015-11-04,1867.5
2015-11-05,1783.85
2015-11-06,1780.45
2015-11-09,1730.75
2015-11-10,1718.1
2015-11-11,1745.5
2015-11-13,1775.25
2015-11-16,1821.5
2015-11-17,1851.1
2015-11-18,1812.1
2015-11-19,1841.95
2015-11-20,1847.55
2015-11-23,1823.05
2015-11-24,1827.15
2015-11-26,1800.6
2015-11-27,1820.8
2015-11-30,1833.45
2015-12-01,1875.95
2015-12-02,1859.45
2015-12-03,1846.05
2015-12-04,1853.5
2015-12-07,1853.2
2015-12-08,1831.25
2015-12-09,1801.35
2015-12-10,1775.75
2015-12-11,1790.5
2015-12-14,1790.35
2015-12-15,1804.75
2015-12-16,1862.95
2015-12-17,1426.85
2015-12-18,1465.85
2015-12-21,1406.25
2015-12-22,1394.95
2015-12-23,1451.05
2015-12-24,1483.7
2015-12-28,1443.65
2015-12-29,1437.9
2015-12-30,1408.4
2015-12-31,1422.0
