Date,ASTRAZEN
2015-07-09,1181.05
2015-07-10,1170.25
2015-07-13,1175.8
2015-07-14,1169.7
2015-07-15,1167.55
2015-07-16,1165.9
2015-07-17,1189.85
2015-07-20,1224.75
2015-07-21,1191.9
2015-07-22,1199.6
2015-07-23,1185.85
2015-07-24,1174.2
2015-07-27,1165.4
2015-07-28,1170.15
2015-07-29,1167.75
2015-07-30,1165.0
2015-07-31,1180.3
2015-08-03,1188.25
2015-08-04,1191.9
2015-08-05,1174.7
2015-08-06,1210.6
2015-08-07,1218.4
2015-08-10,1191.8
2015-08-11,1208.8
2015-08-12,1179.2
2015-08-13,1155.55
2015-08-14,1164.35
2015-08-17,1172.95
2015-08-18,1170.3
2015-08-19,1170.25
2015-08-20,1172.4
2015-08-21,1186.8
2015-08-24,1152.15
2015-08-25,1160.1
2015-08-26,1155.1
2015-08-27,1184.6
2015-08-28,1184.45
2015-08-31,1165.5
2015-09-01,1127.55
2015-09-02,1150.5
2015-09-03,1196.95
2015-09-04,1198.55
2015-09-07,1174.15
2015-09-08,1190.0
2015-09-09,1186.2
2015-09-10,1176.75
2015-09-11,1190.95
2015-09-14,1195.15
2015-09-15,1180.3
2015-09-16,1175.15
2015-09-18,1169.45
2015-09-21,1165.4
2015-09-22,1145.75
2015-09-23,1150.45
2015-09-24,1175.25
2015-09-28,1164.9
2015-09-29,1165.9
2015-09-30,1168.4
2015-10-01,1168.35
2015-10-05,1188.95
2015-10-06,1180.6
2015-10-07,1184.8
2015-10-08,1196.5
2015-10-09,1182.6
2015-10-12,1167.8
2015-10-13,1170.45
2015-10-14,1173.6
2015-10-15,1189.6
2015-10-16,1191.05
2015-10-19,1250.15
2015-10-20,1276.1
2015-10-21,1267.6
2015-10-23,1242.85
2015-10-26,1210.95
2015-10-27,1195.4
2015-10-28,1193.45
2015-10-29,1189.8
2015-10-30,1178.15
2015-11-02,1174.3
2015-11-03,1188.1
2015-11-04,1179.25
2015-11-05,1167.6
2015-11-06,1160.85
2015-11-09,1150.9
2015-11-10,1119.35
2015-11-11,1137.5
2015-11-13,1117.6
2015-11-16,1117.15
2015-11-17,1115.5
2015-11-18,1101.1
2015-11-19,1118.95
2015-11-20,1100.3
2015-11-23,1097.85
2015-11-24,1106.55
2015-11-26,1087.3
2015-11-27,1078.35
2015-11-30,1100.4
2015-12-01,1131.85
2015-12-02,1126.85
2015-12-03,1101.0
2015-12-04,1104.15
2015-12-07,1098.25
2015-12-08,1097.95
2015-12-09,1079.65
2015-12-10,1075.8
2015-12-11,1067.7
2015-12-14,1076.9
2015-12-15,1083.15
2015-12-16,1089.05
2015-12-17,1095.45
2015-12-18,1078.55
2015-12-21,1103.5
2015-12-22,1081.7
2015-12-23,1093.15
2015-12-24,1091.15
2015-12-28,1122.5
2015-12-29,1161.65
2015-12-30,1205.85
2015-12-31,1247.95
