Date,NATCOPHARM
2015-05-06,1991.65
2015-05-07,2010.1
2015-05-08,2073.05
2015-05-11,2098.5
2015-05-12,2077.15
2015-05-13,2087.7
2015-05-14,2126.75
2015-05-15,2314.7
2015-05-18,2448.3
2015-05-19,2416.5
2015-05-20,2374.4
2015-05-21,2295.0
2015-05-22,2281.7
2015-05-25,2335.7
2015-05-26,2285.4
2015-05-27,2258.05
2015-05-28,2212.3
2015-05-29,2213.3
2015-06-01,2220.2
2015-06-02,2150.15
2015-06-03,2074.25
2015-06-04,2111.6
2015-06-05,2107.6
2015-06-08,2086.5
2015-06-09,2096.55
2015-06-10,2101.85
2015-06-11,2050.1
2015-06-12,2020.95
2015-06-15,2019.55
2015-06-16,2003.25
2015-06-17,2017.05
2015-06-18,2076.75
2015-06-19,2190.05
2015-06-22,2210.55
2015-06-23,2166.05
2015-06-24,2176.75
2015-06-25,2209.05
2015-06-26,2205.9
2015-06-29,2235.3
2015-06-30,2283.45
2015-07-01,2353.45
2015-07-02,2337.75
2015-07-03,2305.5
2015-07-06,2305.1
2015-07-07,2287.15
2015-07-08,2241.15
2015-07-09,2238.6
2015-07-10,2236.0
2015-07-13,2256.75
2015-07-14,2272.95
2015-07-15,2294.65
2015-07-16,2383.95
2015-07-17,2434.05
2015-07-20,2439.15
2015-07-21,2336.7
2015-07-22,2337.45
2015-07-23,2309.45
2015-07-24,2300.3
2015-07-27,2270.45
2015-07-28,2283.7
2015-07-29,2285.35
2015-07-30,2314.2
2015-07-31,2312.95
2015-08-03,2314.75
2015-08-04,2320.45
2015-08-05,2321.75
2015-08-06,2416.95
2015-08-07,2394.8
2015-08-10,2489.1
2015-08-11,2471.15
2015-08-12,2415.2
2015-08-13,2279.9
2015-08-14,2318.45
2015-08-17,2240.75
2015-08-18,2242.25
2015-08-19,2410.75
2015-08-20,2334.9
2015-08-21,2320.45
2015-08-24,2026.8
2015-08-25,2143.9
2015-08-26,2146.75
2015-08-27,2287.05
2015-08-28,2273.6
2015-08-31,2251.3
2015-09-01,2251.05
2015-09-02,2251.05
2015-09-03,2260.45
2015-09-04,2254.65
2015-09-07,2172.15
2015-09-08,2180.35
2015-09-09,2203.25
2015-09-10,2183.8
2015-09-11,2213.45
2015-09-14,2225.7
2015-09-15,2221.0
2015-09-16,2257.8
2015-09-18,2257.1
2015-09-21,2255.6
2015-09-22,2243.4
2015-09-23,2259.05
2015-09-24,2287.15
2015-09-28,2404.2
2015-09-29,2387.25
2015-09-30,2471.5
2015-10-01,2441.2
2015-10-05,2492.45
2015-10-06,2496.95
2015-10-07,2479.9
2015-10-08,2443.85
2015-10-09,2481.4
2015-10-12,2499.0
2015-10-13,2509.7
2015-10-14,2588.4
2015-10-15,2588.55
2015-10-16,2597.65
2015-10-19,2603.3
2015-10-20,2610.45
2015-10-21,2612.6
2015-10-23,2567.7
2015-10-26,2566.95
2015-10-27,2566.35
2015-10-28,2566.85
2015-10-29,2566.95
2015-10-30,2560.5
2015-11-02,2539.1
2015-11-03,2529.1
2015-11-04,2538.3
2015-11-05,2524.7
2015-11-06,2476.1
2015-11-09,2462.05
2015-11-10,2459.4
2015-11-11,2469.25
2015-11-13,2458.35
2015-11-16,2455.8
2015-11-17,2469.05
2015-11-18,2496.05
2015-11-19,2555.65
2015-11-20,2581.55
2015-11-23,2590.75
2015-11-24,2578.6
2015-11-26,543.85
2015-11-27,546.9
2015-11-30,528.85
2015-12-01,526.3
2015-12-02,515.4
2015-12-03,515.1
2015-12-04,499.8
2015-12-07,498.8
2015-12-08,507.5
2015-12-09,511.4
2015-12-10,527.75
2015-12-11,532.6
2015-12-14,546.75
2015-12-15,547.2
2015-12-16,541.4
2015-12-17,557.4
2015-12-18,546.0
2015-12-21,560.8
2015-12-22,564.75
2015-12-23,575.9
2015-12-24,571.3
2015-12-28,566.2
2015-12-29,566.0
2015-12-30,563.8
2015-12-31,579.3
