Date,IVZINGOLD
2015-05-08,2545.0
2015-05-11,2540.0
2015-05-12,2585.05
2015-05-13,2528.15
2015-05-14,2585.1
2015-05-15,2599.3
2015-05-18,2600.0
2015-05-19,2585.0
2015-05-20,2570.0
2015-05-21,2572.1
2015-05-22,2550.75
2015-05-25,2531.9
2015-05-26,2528.45
2015-05-27,2568.0
2015-05-28,2514.05
2015-05-29,2544.0
2015-06-01,2555.9
2015-06-02,2553.95
2015-06-03,2518.2
2015-06-04,2513.25
2015-06-05,2500.0
2015-06-08,2520.0
2015-06-09,2500.2
2015-06-10,2519.95
2015-06-11,2498.4
2015-06-12,2525.0
2015-06-15,2492.25
2015-06-16,2511.05
2015-06-17,2537.5
2015-06-18,2504.6
2015-06-19,2525.0
2015-06-22,2510.0
2015-06-23,2546.85
2015-06-24,2495.0
2015-06-25,2505.0
2015-06-26,2471.3
2015-06-29,2520.0
2015-06-30,2500.0
2015-07-01,2535.0
2015-07-02,2465.05
2015-07-03,2488.85
2015-07-06,2534.95
2015-07-07,2462.2
2015-07-08,2450.0
2015-07-09,2489.95
2015-07-10,2456.55
2015-07-13,2445.0
2015-07-14,2436.0
2015-07-15,2423.2
2015-07-16,2435.45
2015-07-17,2450.0
2015-07-20,2420.0
2015-07-21,2425.0
2015-07-22,2449.45
2015-07-23,2392.9
2015-07-24,2384.9
2015-07-27,2376.1
2015-07-28,2399.7
2015-07-29,2361.5
2015-07-30,2347.5
2015-07-31,2354.95
2015-08-03,2353.95
2015-08-04,2344.9
2015-08-05,2344.8
2015-08-06,2326.65
2015-08-07,2331.0
2015-08-10,2378.95
2015-08-11,2389.25
2015-08-12,2425.0
2015-08-13,2459.9
2015-08-14,2436.0
2015-08-17,2456.95
2015-08-18,2428.45
2015-08-19,2450.0
2015-08-20,2485.0
2015-08-21,2505.0
2015-08-24,2510.0
2015-08-25,2430.25
2015-08-26,2426.0
2015-08-27,2417.55
2015-08-28,2453.0
2015-08-31,2441.0
2015-09-01,2448.0
2015-09-02,2467.95
2015-09-03,2450.8
2015-09-04,2455.0
2015-09-07,2416.05
2015-09-08,2430.0
2015-09-09,2449.75
2015-09-10,2414.85
2015-09-11,2380.0
2015-09-14,2419.95
2015-09-15,2400.2
2015-09-16,2417.4
2015-09-18,2425.0
2015-09-21,2414.55
2015-09-22,2464.85
2015-09-23,2447.0
2015-09-24,2429.1
2015-09-28,2422.45
2015-09-29,2386.0
2015-10-01,2361.5
2015-10-05,2360.65
2015-10-06,2362.4
2015-10-07,2357.75
2015-10-08,2322.05
2015-10-09,2355.65
2015-10-12,2338.0
2015-10-13,2315.0
2015-10-14,2323.2
2015-10-15,2307.5
2015-10-16,2315.2
2015-10-19,2360.0
2015-10-20,2390.0
2015-10-21,2400.0
2015-10-23,2400.05
2015-10-26,2370.2
2015-10-27,2438.95
2015-10-28,2437.95
2015-10-29,2410.0
2015-10-30,2390.0
2015-11-02,2360.2
2015-11-03,2390.55
2015-11-04,2337.55
2015-11-05,2320.7
2015-11-06,2350.0
2015-11-09,2344.75
2015-11-10,2345.7
2015-11-11,2344.25
2015-11-13,2300.0
2015-11-16,2275.65
2015-11-17,2251.2
2015-11-18,2266.95
2015-11-19,2236.05
2015-11-20,2236.0
2015-11-23,2262.95
2015-11-24,2222.45
2015-11-26,2230.0
2015-11-27,2208.05
2015-11-30,2158.9
2015-12-01,2195.85
2015-12-02,2170.05
2015-12-03,2168.0
2015-12-04,2199.95
2015-12-07,2200.0
2015-12-08,2186.0
2015-12-09,2146.3
2015-12-10,2195.0
2015-12-11,2140.0
2015-12-14,2125.0
2015-12-15,2155.0
2015-12-16,2187.9
2015-12-17,2155.5
2015-12-18,2167.2
2015-12-21,2139.7
2015-12-22,2166.95
2015-12-23,2170.9
2015-12-24,2188.0
2015-12-28,2134.1
2015-12-29,2132.25
2015-12-30,2127.0
2015-12-31,2154.9
