Date,SANOFI
2015-05-15,3167.95
2015-05-18,3179.55
2015-05-19,3165.8
2015-05-20,3192.75
2015-05-21,3270.3
2015-05-22,3285.75
2015-05-25,3278.75
2015-05-26,3311.65
2015-05-27,3379.6
2015-05-28,3444.45
2015-05-29,3486.6
2015-06-01,3417.3
2015-06-02,3387.8
2015-06-03,3362.05
2015-06-04,3267.65
2015-06-05,3350.05
2015-06-08,3313.25
2015-06-09,3366.15
2015-06-10,3450.7
2015-06-11,3407.15
2015-06-12,3385.55
2015-06-15,3442.2
2015-06-16,3428.3
2015-06-17,3366.7
2015-06-18,3441.95
2015-06-19,3438.25
2015-06-22,3397.15
2015-06-23,3472.8
2015-06-24,3452.4
2015-06-25,3465.35
2015-06-26,3442.55
2015-06-29,3493.4
2015-06-30,3524.0
2015-07-01,3535.9
2015-07-02,3546.4
2015-07-03,3566.6
2015-07-06,3572.15
2015-07-07,3606.2
2015-07-08,3560.5
2015-07-09,3509.05
2015-07-10,3472.2
2015-07-13,3477.8
2015-07-14,3498.35
2015-07-15,3511.3
2015-07-16,3496.45
2015-07-17,3522.9
2015-07-20,3529.55
2015-07-21,3519.8
2015-07-22,3630.65
2015-07-23,3790.9
2015-07-24,3713.2
2015-07-27,3810.65
2015-07-28,3803.1
2015-07-29,3875.05
2015-07-30,3996.35
2015-07-31,4287.35
2015-08-03,4110.0
2015-08-04,4101.7
2015-08-05,4181.3
2015-08-06,4184.6
2015-08-07,4093.8
2015-08-10,4083.3
2015-08-11,4157.55
2015-08-12,4108.45
2015-08-13,4070.2
2015-08-14,4072.7
2015-08-17,4102.65
2015-08-18,4114.5
2015-08-19,4126.35
2015-08-20,4087.0
2015-08-21,4113.65
2015-08-24,3912.6
2015-08-25,3991.15
2015-08-26,3930.55
2015-08-27,3976.85
2015-08-28,3975.05
2015-08-31,3939.7
2015-09-01,3885.8
2015-09-02,3886.2
2015-09-03,3999.7
2015-09-04,3893.65
2015-09-07,3928.25
2015-09-08,3903.3
2015-09-09,3997.55
2015-09-10,3945.3
2015-09-11,3925.05
2015-09-14,3966.25
2015-09-15,3925.9
2015-09-16,4015.05
2015-09-18,4185.0
2015-09-21,4174.85
2015-09-22,4215.15
2015-09-23,4160.75
2015-09-24,4174.45
2015-09-28,4164.85
2015-09-29,4106.6
2015-09-30,4125.05
2015-10-01,4080.75
2015-10-05,4082.2
2015-10-06,4092.25
2015-10-07,4032.7
2015-10-08,3996.85
2015-10-09,3977.85
2015-10-12,3974.35
2015-10-13,3954.85
2015-10-14,3927.25
2015-10-15,3920.8
2015-10-16,3918.1
2015-10-19,3927.95
2015-10-20,3994.4
2015-10-21,4142.1
2015-10-23,4198.75
2015-10-26,4229.0
2015-10-27,4250.15
2015-10-28,4266.85
2015-10-29,4497.0
2015-10-30,4550.15
2015-11-02,4377.15
2015-11-03,4336.6
2015-11-04,4323.85
2015-11-05,4276.7
2015-11-06,4322.85
2015-11-09,4459.45
2015-11-10,4502.85
2015-11-11,4642.5
2015-11-13,4599.35
2015-11-16,4550.8
2015-11-17,4509.3
2015-11-18,4449.85
2015-11-19,4463.45
2015-11-20,4459.55
2015-11-23,4520.95
2015-11-24,4498.8
2015-11-26,4422.9
2015-11-27,4394.15
2015-11-30,4379.85
2015-12-01,4357.8
2015-12-02,4364.7
2015-12-03,4326.3
2015-12-04,4344.45
2015-12-07,4327.65
2015-12-08,4321.85
2015-12-09,4259.5
2015-12-10,4228.35
2015-12-11,4292.0
2015-12-14,4328.45
2015-12-15,4446.05
2015-12-16,4421.15
2015-12-17,4399.2
2015-12-18,4326.6
2015-12-21,4301.0
2015-12-22,4374.1
2015-12-23,4398.95
2015-12-24,4359.95
2015-12-28,4388.9
2015-12-29,4404.3
2015-12-30,4361.1
2015-12-31,4378.75
