Date,LIQUIDBEES
2015-11-26,1000.0
2015-11-27,999.99
2015-11-30,1000.0
2015-12-01,1000.0
2015-12-02,1000.0
2015-12-03,999.99
2015-12-04,1000.0
2015-12-07,999.99
2015-12-08,1000.0
2015-12-09,1000.0
2015-12-10,999.99
2015-12-11,1000.0
2015-12-14,1000.0
2015-12-15,1000.0
2015-12-16,1000.0
2015-12-17,1000.0
2015-12-18,1000.0
2015-12-21,1000.0
2015-12-22,1000.0
2015-12-23,999.99
2015-12-24,999.99
2015-12-28,1000.0
2015-12-29,1000.0
2015-12-30,1000.0
2015-12-31,1000.0
