Date,ABBOTINDIA
2015-07-03,3922.0
2015-07-06,3941.2
2015-07-07,4037.85
2015-07-08,4047.35
2015-07-09,4033.2
2015-07-10,4000.6
2015-07-13,4031.05
2015-07-14,4002.0
2015-07-15,4028.35
2015-07-16,4027.05
2015-07-17,4109.7
2015-07-20,4303.85
2015-07-21,4355.7
2015-07-22,4346.25
2015-07-23,4349.75
2015-07-24,4268.55
2015-07-27,4298.4
2015-07-28,4358.05
2015-07-29,4538.7
2015-07-30,4526.3
2015-07-31,4458.7
2015-08-03,4500.5
2015-08-04,4693.75
2015-08-05,4684.0
2015-08-06,4797.0
2015-08-07,4808.5
2015-08-10,4541.7
2015-08-11,4487.8
2015-08-12,4534.15
2015-08-13,4806.3
2015-08-14,4806.75
2015-08-17,4755.55
2015-08-18,4707.9
2015-08-19,4750.7
2015-08-20,4842.3
2015-08-21,4816.6
2015-08-24,4679.0
2015-08-25,4661.15
2015-08-26,4652.0
2015-08-27,4786.15
2015-08-28,4781.25
2015-08-31,4801.3
2015-09-01,4712.25
2015-09-02,5004.35
2015-09-03,5109.65
2015-09-04,5213.5
2015-09-07,5347.75
2015-09-08,5246.1
2015-09-09,5387.45
2015-09-10,5440.5
2015-09-11,5385.65
2015-09-14,5469.4
2015-09-15,5351.0
2015-09-16,5289.2
2015-09-18,5684.75
2015-09-21,5751.0
2015-09-22,5848.1
2015-09-23,5791.5
2015-09-24,5734.6
2015-09-28,5686.85
2015-09-29,5644.5
2015-09-30,5681.8
2015-10-01,5761.85
2015-10-05,5766.95
2015-10-06,5792.5
2015-10-07,5795.55
2015-10-08,5787.45
2015-10-09,5768.2
2015-10-12,5692.15
2015-10-13,5689.1
2015-10-14,5638.05
2015-10-15,5574.2
2015-10-16,5582.9
2015-10-19,5468.35
2015-10-20,5543.45
2015-10-21,5535.35
2015-10-23,5576.6
2015-10-26,5505.1
2015-10-27,5523.9
2015-10-28,5516.9
2015-10-29,5517.1
2015-10-30,5580.9
2015-11-02,5498.65
2015-11-03,5433.3
2015-11-04,5462.1
2015-11-05,5437.35
2015-11-06,5337.2
2015-11-09,5128.15
2015-11-10,5054.4
2015-11-11,5095.75
2015-11-13,4993.85
2015-11-16,5096.0
2015-11-17,5061.45
2015-11-18,5211.8
2015-11-19,5188.8
2015-11-20,5207.75
2015-11-23,5203.4
2015-11-24,5288.45
2015-11-26,5293.75
2015-11-27,5205.3
2015-11-30,5217.9
2015-12-01,5179.7
2015-12-02,5136.6
2015-12-03,5186.85
2015-12-04,5171.8
2015-12-07,5303.55
2015-12-08,5298.1
2015-12-09,5300.55
2015-12-10,5371.5
2015-12-11,5424.7
2015-12-14,5448.75
2015-12-15,5430.0
2015-12-16,5477.2
2015-12-17,5637.05
2015-12-18,5692.8
2015-12-21,5609.8
2015-12-22,5707.6
2015-12-23,5693.3
2015-12-24,5622.35
2015-12-28,5700.4
2015-12-29,5701.75
2015-12-30,5824.5
2015-12-31,6010.75
