Date,GOLDBEES
2015-09-18,2410.75
2015-09-21,2397.55
2015-09-22,2391.95
2015-09-23,2384.1
2015-09-24,2410.05
2015-09-28,2407.3
2015-09-29,2389.25
2015-09-30,2387.0
2015-10-01,2366.15
2015-10-05,2388.45
2015-10-06,2396.3
2015-10-07,2405.2
2015-10-08,2396.2
2015-10-09,2412.55
2015-10-12,2432.7
2015-10-13,2415.95
2015-10-14,2442.55
2015-10-15,2459.9
2015-10-16,2448.65
2015-10-19,2439.65
2015-10-20,2448.1
2015-10-21,2456.9
2015-10-23,2442.8
2015-10-26,2432.65
2015-10-27,2445.15
2015-10-28,2453.9
2015-10-29,2444.7
2015-10-30,2440.65
2015-11-02,2411.5
2015-11-03,2396.7
2015-11-04,2380.45
2015-11-05,2379.5
2015-11-06,2363.5
2015-11-09,2377.05
2015-11-10,2349.4
2015-11-11,2333.3
2015-11-13,2321.25
2015-11-16,2330.6
2015-11-17,2311.75
2015-11-18,2303.35
2015-11-19,2305.35
2015-11-20,2327.35
2015-11-23,2310.2
2015-11-24,2319.1
2015-11-26,2311.3
2015-11-27,2310.25
2015-11-30,2292.5
2015-12-01,2310.5
2015-12-02,2303.1
2015-12-03,2286.1
2015-12-04,2298.15
2015-12-07,2333.6
2015-12-08,2313.6
2015-12-09,2328.4
2015-12-10,2314.55
2015-12-11,2304.15
2015-12-14,2308.65
2015-12-15,2297.65
2015-12-16,2296.9
2015-12-17,2294.25
2015-12-18,2274.25
2015-12-21,2295.05
2015-12-22,2309.9
2015-12-23,2294.7
2015-12-24,2293.9
2015-12-28,2293.4
2015-12-29,2299.15
2015-12-30,2294.25
2015-12-31,2279.25
