Date,SCHAEFFLER
2015-07-22,4503.6
2015-07-23,4532.75
2015-07-24,4526.05
2015-07-27,4498.3
2015-07-28,4539.9
2015-07-29,4512.2
2015-07-30,4471.0
2015-07-31,4736.15
2015-08-03,4777.8
2015-08-04,4698.3
2015-08-05,4783.2
2015-08-06,4731.8
2015-08-07,4734.75
2015-08-10,4799.3
2015-08-11,4725.7
2015-08-12,4613.2
2015-08-13,4651.35
2015-08-14,4711.7
2015-08-17,4663.65
2015-08-18,4692.35
2015-08-19,4742.85
2015-08-20,4679.55
2015-08-21,4654.15
2015-08-24,4450.45
2015-08-25,4274.75
2015-08-26,4228.65
2015-08-27,4236.5
2015-08-28,4184.95
2015-08-31,4185.45
2015-09-01,4145.85
2015-09-02,4379.7
2015-09-03,4383.25
2015-09-04,4292.7
2015-09-07,4160.05
2015-09-08,4128.25
2015-09-09,4142.1
2015-09-10,4118.9
2015-09-11,4111.85
2015-09-14,4091.8
2015-09-15,4119.45
2015-09-16,4139.9
2015-09-18,4136.5
2015-09-21,4202.35
2015-09-22,4163.65
2015-09-23,4198.75
2015-09-24,4189.35
2015-09-28,4152.15
2015-09-29,4011.15
2015-09-30,4034.95
2015-10-01,4104.55
2015-10-05,4246.15
2015-10-06,4167.6
2015-10-07,4274.15
2015-10-08,4101.65
2015-10-09,4032.2
2015-10-12,4000.7
2015-10-13,4123.1
2015-10-14,4102.5
2015-10-15,4068.9
2015-10-16,4037.55
2015-10-19,4029.35
2015-10-20,4022.85
2015-10-21,4012.2
2015-10-23,4024.55
2015-10-26,4053.5
2015-10-27,4061.15
2015-10-28,4070.05
2015-10-29,4087.15
2015-10-30,4148.05
2015-11-02,4064.0
2015-11-03,4096.2
2015-11-04,4091.75
2015-11-05,3934.75
2015-11-06,3948.4
2015-11-09,3901.85
2015-11-10,3970.1
2015-11-11,4001.0
2015-11-13,3924.0
2015-11-16,3882.05
2015-11-17,3828.7
2015-11-18,3929.0
2015-11-19,3951.05
2015-11-20,3968.6
2015-11-23,3882.6
2015-11-24,3892.7
2015-11-26,3887.85
2015-11-27,3940.0
2015-11-30,3983.1
2015-12-01,3950.45
2015-12-02,4057.7
2015-12-03,4069.9
2015-12-04,4158.2
2015-12-07,4131.9
2015-12-08,4035.65
2015-12-09,4000.75
2015-12-10,4007.5
2015-12-11,4005.55
2015-12-14,4115.75
2015-12-15,4211.2
2015-12-16,4167.8
2015-12-17,4164.85
2015-12-18,4241.25
2015-12-21,4275.65
2015-12-22,4225.95
2015-12-23,4270.9
2015-12-24,4316.45
2015-12-28,4319.4
2015-12-29,4355.6
2015-12-30,4385.5
2015-12-31,4401.3
