Date,PFIZER
2015-06-24,2011.4
2015-06-25,2025.4
2015-06-26,2022.2
2015-06-29,1981.15
2015-06-30,2018.2
2015-07-01,2001.95
2015-07-02,2006.4
2015-07-03,1980.3
2015-07-06,1984.3
2015-07-07,2000.6
2015-07-08,1986.8
2015-07-09,2007.3
2015-07-10,2032.2
2015-07-13,2081.25
2015-07-14,2113.6
2015-07-15,2110.0
2015-07-16,2101.05
2015-07-17,2119.1
2015-07-20,2107.2
2015-07-21,2099.7
2015-07-22,2102.85
2015-07-23,2100.7
2015-07-24,2104.75
2015-07-27,2101.35
2015-07-28,2100.65
2015-07-29,2134.95
2015-07-30,2122.05
2015-07-31,2175.9
2015-08-03,2292.9
2015-08-04,2304.9
2015-08-05,2461.55
2015-08-06,2425.8
2015-08-07,2359.85
2015-08-10,2313.85
2015-08-11,2266.25
2015-08-12,2290.45
2015-08-13,2251.25
2015-08-14,2291.5
2015-08-17,2292.7
2015-08-18,2294.7
2015-08-19,2284.25
2015-08-20,2258.8
2015-08-21,2271.25
2015-08-24,2176.5
2015-08-25,2221.85
2015-08-26,2206.2
2015-08-27,2287.45
2015-08-28,2309.25
2015-08-31,2360.35
2015-09-01,2347.9
2015-09-02,2312.3
2015-09-03,2340.2
2015-09-04,2314.15
2015-09-07,2237.1
2015-09-08,2217.5
2015-09-09,2307.85
2015-09-10,2264.7
2015-09-11,2296.75
2015-09-14,2316.2
2015-09-15,2292.15
2015-09-16,2280.1
2015-09-18,2567.5
2015-09-21,2574.75
2015-09-22,2632.05
2015-09-23,2573.7
2015-09-24,2573.25
2015-09-28,2528.35
2015-09-29,2467.65
2015-09-30,2425.25
2015-10-01,2459.15
2015-10-05,2470.35
2015-10-06,2522.25
2015-10-07,2504.4
2015-10-08,2450.25
2015-10-09,2449.45
2015-10-12,2432.5
2015-10-13,2388.85
2015-10-14,2389.0
2015-10-15,2381.4
2015-10-16,2440.9
2015-10-19,2495.7
2015-10-20,2539.6
2015-10-21,2545.8
2015-10-23,2515.45
2015-10-26,2544.5
2015-10-27,2508.95
2015-10-28,2502.2
2015-10-29,2516.3
2015-10-30,2547.1
2015-11-02,2557.4
2015-11-03,2566.95
2015-11-04,2545.35
2015-11-05,2520.65
2015-11-06,2469.6
2015-11-09,2442.95
2015-11-10,2445.7
2015-11-11,2477.4
2015-11-13,2437.85
2015-11-16,2412.75
2015-11-17,2398.0
2015-11-18,2390.1
2015-11-19,2427.7
2015-11-20,2401.7
2015-11-23,2442.4
2015-11-24,2502.3
2015-11-26,2512.75
2015-11-27,2479.7
2015-11-30,2472.65
2015-12-01,2473.85
2015-12-02,2487.9
2015-12-03,2455.2
2015-12-04,2518.7
2015-12-07,2476.25
2015-12-08,2467.95
2015-12-09,2415.55
2015-12-10,2415.6
2015-12-11,2405.2
2015-12-14,2387.55
2015-12-15,2374.6
2015-12-16,2368.7
2015-12-17,2371.9
2015-12-18,2377.25
2015-12-21,2421.2
2015-12-22,2398.9
2015-12-23,2389.75
2015-12-24,2363.7
2015-12-28,2363.05
2015-12-29,2353.25
2015-12-30,2362.6
2015-12-31,2358.75
