Date,AXISGOLD
2015-07-29,2379.7
2015-07-30,2351.1
2015-07-31,2339.2
2015-08-03,2362.75
2015-08-04,2346.0
2015-08-05,2338.35
2015-08-06,2331.15
2015-08-07,2338.05
2015-08-10,2350.35
2015-08-11,2355.95
2015-08-12,2375.8
2015-08-13,2402.8
2015-08-14,2413.75
2015-08-17,2428.9
2015-08-18,2452.3
2015-08-19,2426.55
2015-08-20,2455.55
2015-08-21,2470.9
2015-08-24,2475.35
2015-08-25,2423.45
2015-08-26,2402.0
2015-08-27,2413.0
2015-08-28,2429.6
2015-08-31,2448.8
2015-09-01,2447.7
2015-09-02,2433.1
2015-09-03,2418.35
2015-09-04,2414.5
2015-09-07,2428.85
2015-09-08,2407.7
2015-09-09,2406.05
2015-09-10,2379.3
2015-09-11,2408.0
2015-09-14,2399.0
2015-09-15,2399.95
2015-09-16,2394.95
2015-09-18,2419.0
2015-09-21,2416.9
2015-09-22,2427.7
2015-09-23,2423.15
2015-09-24,2417.85
2015-09-28,2403.7
2015-09-29,2375.05
2015-09-30,2373.8
2015-10-01,2374.6
2015-10-05,2398.4
2015-10-06,2398.25
2015-10-07,2391.3
2015-10-08,2401.9
2015-10-09,2390.55
2015-10-12,2396.6
2015-10-13,2388.4
2015-10-14,2417.6
2015-10-15,2421.1
2015-10-16,2439.0
2015-10-19,2429.9
2015-10-20,2435.0
2015-10-21,2435.1
2015-10-23,2420.7
2015-10-26,2398.55
2015-10-27,2406.0
2015-10-28,2398.15
2015-10-29,2403.0
2015-10-30,2395.25
2015-11-02,2380.0
2015-11-03,2349.9
2015-11-04,2344.55
2015-11-05,2337.45
2015-11-06,2344.7
2015-11-09,2357.1
2015-11-10,2312.55
2015-11-11,2325.85
2015-11-13,2311.95
2015-11-16,2296.55
2015-11-17,2271.85
2015-11-18,2277.25
2015-11-19,2284.45
2015-11-20,2295.95
2015-11-23,2286.85
2015-11-24,2288.7
2015-11-26,2280.45
2015-11-27,2286.9
2015-11-30,2287.75
2015-12-01,2296.0
2015-12-02,2274.35
2015-12-03,2282.0
2015-12-04,2287.0
2015-12-07,2290.15
2015-12-08,2280.0
2015-12-09,2278.15
2015-12-10,2257.05
2015-12-11,2257.0
2015-12-14,2258.0
2015-12-15,2265.0
2015-12-16,2252.15
2015-12-17,2255.25
2015-12-18,2243.6
2015-12-21,2248.0
2015-12-22,2252.8
2015-12-23,2261.75
2015-12-24,2258.0
2015-12-28,2271.35
2015-12-29,2261.5
2015-12-30,2256.0
2015-12-31,2247.85
