Date,SETFGOLD
2012-07-16,2861.45
2012-07-17,2874.9
2012-07-18,2862.7
2012-07-19,2862.35
2012-07-20,2860.55
2012-07-23,2878.55
2012-07-24,2884.85
2012-07-25,2901.3
2012-07-26,2916.3
2012-07-27,2913.9
2012-07-30,2916.8
2012-07-31,2951.95
2012-08-01,2932.55
2012-08-02,2922.5
2012-08-03,2918.05
2012-08-06,2914.95
2012-08-07,2916.85
2012-08-08,2901.8
2012-08-09,2910.85
2012-08-10,2918.55
2012-08-13,2931.85
2012-08-14,2923.7
2012-08-16,2929.35
2012-08-17,2931.65
2012-08-21,2934.3
2012-08-22,2950.0
2012-08-23,2972.8
2012-08-24,2991.35
2012-08-27,3013.35
2012-08-28,3004.6
2012-08-29,3015.1
2012-08-30,3001.9
2012-08-31,3006.25
2012-09-03,3054.55
2012-09-04,3067.35
2012-09-05,3084.25
2012-09-06,3119.45
2012-09-07,3077.35
2012-09-08,3138.85
2012-09-10,3144.25
2012-09-11,3135.65
2012-09-12,3149.05
2012-09-13,3137.5
2012-09-14,3164.15
2012-09-17,3131.25
2012-09-18,3116.65
2012-09-20,3134.35
2012-09-21,3105.45
2012-09-24,3073.15
2012-09-25,3088.7
2012-09-26,3089.25
2012-09-27,3064.9
2012-09-28,3067.65
2012-10-01,3050.6
2012-10-03,3047.6
2012-10-04,3035.9
2012-10-05,3042.55
2012-10-08,3036.0
2012-10-09,3055.85
2012-10-10,3060.45
2012-10-11,3052.7
2012-10-12,3050.75
2012-10-15,3030.05
2012-10-16,3015.9
2012-10-17,3029.3
2012-10-18,3031.55
2012-10-19,3063.6
2012-10-22,3020.9
2012-10-23,3017.8
2012-10-25,3007.25
2012-10-26,3011.95
2012-10-29,3021.8
2012-10-30,3030.6
2012-10-31,3027.35
2012-11-01,3027.1
2012-11-02,3005.75
2012-11-05,2992.65
2012-11-06,3013.6
2012-11-07,3056.85
2012-11-08,3048.5
2012-11-09,3085.45
2012-11-11,3119.8
2012-11-12,3099.85
2012-11-13,3108.2
2012-11-15,3082.55
2012-11-16,3060.1
2012-11-19,3069.55
2012-11-20,3090.75
2012-11-21,3090.35
2012-11-22,3098.1
2012-11-23,3107.65
2012-11-26,3131.9
2012-11-27,3143.4
2012-11-29,3091.8
2012-11-30,3078.85
2012-12-03,3064.45
2012-12-04,3054.15
2012-12-05,3040.95
2012-12-06,3010.95
2012-12-07,3018.35
2012-12-10,3040.75
2012-12-11,3036.5
2012-12-12,3040.75
2012-12-13,3018.1
2012-12-14,3021.2
2012-12-17,3027.95
2012-12-18,3051.1
2012-12-19,2990.55
2012-12-20,2992.05
2012-12-21,2983.05
2012-12-24,2983.15
2012-12-26,2968.4
2012-12-27,2969.7
2012-12-28,2976.55
2012-12-31,2975.7
