Date,VSTIND
2012-07-11,1755.5
2012-07-12,1650.65
2012-07-13,1698.5
2012-07-16,1686.45
2012-07-17,1651.75
2012-07-18,1663.25
2012-07-19,1683.95
2012-07-20,1694.75
2012-07-23,1669.9
2012-07-24,1681.9
2012-07-25,1667.3
2012-07-26,1662.4
2012-07-27,1654.75
2012-07-30,1660.5
2012-07-31,1658.15
2012-08-01,1675.15
2012-08-02,1689.65
2012-08-03,1697.85
2012-08-06,1730.65
2012-08-07,1733.6
2012-08-08,1745.7
2012-08-09,1758.0
2012-08-10,1768.7
2012-08-13,1786.25
2012-08-14,1809.8
2012-08-16,1729.25
2012-08-17,1737.45
2012-08-21,1682.55
2012-08-22,1700.75
2012-08-23,1734.9
2012-08-24,1721.1
2012-08-27,1743.95
2012-08-28,1725.4
2012-08-29,1720.0
2012-08-30,1700.95
2012-08-31,1688.3
2012-09-03,1686.7
2012-09-04,1683.6
2012-09-05,1688.35
2012-09-06,1667.45
2012-09-07,1668.75
2012-09-08,1660.7
2012-09-10,1665.15
2012-09-11,1656.3
2012-09-12,1671.2
2012-09-13,1711.1
2012-09-14,1710.35
2012-09-17,1717.3
2012-09-18,1705.3
2012-09-20,1700.2
2012-09-21,1715.6
2012-09-24,1735.15
2012-09-25,1721.1
2012-09-26,1724.25
2012-09-27,1731.85
2012-09-28,1763.6
2012-10-01,1787.75
2012-10-03,1789.3
2012-10-04,1799.9
2012-10-05,1770.35
2012-10-08,1777.45
2012-10-09,1817.6
2012-10-10,1758.25
2012-10-11,1740.3
2012-10-12,1773.75
2012-10-15,1793.5
2012-10-16,1769.95
2012-10-17,1793.15
2012-10-18,1843.05
2012-10-19,1802.25
2012-10-22,1797.95
2012-10-23,1787.95
2012-10-25,1791.65
2012-10-26,1794.5
2012-10-29,1798.1
2012-10-30,1764.1
2012-10-31,1762.95
2012-11-01,1758.4
2012-11-02,1768.25
2012-11-05,1775.7
2012-11-06,1810.7
2012-11-07,1802.75
2012-11-08,1790.3
2012-11-09,1804.5
2012-11-12,1827.2
2012-11-13,1796.5
2012-11-15,1825.5
2012-11-16,1833.65
2012-11-19,1894.7
2012-11-20,1855.85
2012-11-21,1847.15
2012-11-22,1834.75
2012-11-23,1888.6
2012-11-26,1859.55
2012-11-27,1835.75
2012-11-29,1849.1
2012-11-30,1845.85
2012-12-03,1837.9
2012-12-04,1888.6
2012-12-05,1874.95
2012-12-06,1872.15
2012-12-07,1847.6
2012-12-10,1836.2
2012-12-11,1832.75
2012-12-12,1833.95
2012-12-13,1820.8
2012-12-14,1835.6
2012-12-17,1840.3
2012-12-18,1831.5
2012-12-19,1817.05
2012-12-20,1813.3
2012-12-21,1820.65
2012-12-24,1814.9
2012-12-26,1815.1
2012-12-27,1861.15
2012-12-28,1882.7
2012-12-31,1950.05
