Date,KOTAKGOLD
2012-07-03,2820.25
2012-07-04,2819.65
2012-07-05,2835.1
2012-07-06,2829.85
2012-07-09,2821.15
2012-07-09,2821.15
2012-07-10,2826.4
2012-07-11,2808.15
2012-07-12,2799.1
2012-07-13,2791.2
2012-07-16,2787.6
2012-07-17,2795.05
2012-07-18,2791.55
2012-07-19,2808.35
2012-07-20,2802.05
2012-07-23,2813.15
2012-07-24,2810.05
2012-07-25,2832.75
2012-07-26,2840.2
2012-07-27,2871.15
2012-07-30,2867.85
2012-07-31,2866.5
2012-08-01,2847.25
2012-08-02,2843.25
2012-08-03,2861.8
2012-08-06,2853.35
2012-08-07,2861.8
2012-08-08,2831.25
2012-08-09,2837.7
2012-08-10,2862.45
2012-08-13,2865.3
2012-08-14,2855.65
2012-08-16,2850.85
2012-08-17,2874.9
2012-08-21,2874.1
2012-08-22,2878.05
2012-08-23,2899.9
2012-08-24,2945.15
2012-08-27,2937.1
2012-08-28,2930.5
2012-08-29,2934.65
2012-08-30,2931.5
2012-08-31,2934.1
2012-09-03,2976.95
2012-09-04,2986.4
2012-09-05,3008.5
2012-09-06,3036.55
2012-09-07,2994.85
2012-09-08,3054.8
2012-09-10,3059.65
2012-09-11,3050.05
2012-09-12,3059.2
2012-09-13,3050.45
2012-09-14,3078.3
2012-09-17,3059.0
2012-09-18,3047.85
2012-09-20,3068.8
2012-09-21,3042.25
2012-09-24,3031.4
2012-09-25,3024.4
2012-09-26,3025.65
2012-09-27,3001.4
2012-09-28,3003.8
2012-10-01,2989.7
2012-10-03,2988.8
2012-10-04,2962.25
2012-10-05,2958.2
2012-10-08,2952.3
2012-10-09,2963.6
2012-10-10,2985.9
2012-10-11,2990.4
2012-10-12,2983.95
2012-10-15,2968.85
2012-10-16,2948.1
2012-10-17,2959.3
2012-10-18,2969.3
2012-10-19,2986.9
2012-10-22,2960.8
2012-10-23,2959.4
2012-10-25,2945.8
2012-10-26,2946.85
2012-10-29,2951.2
2012-10-30,2960.55
2012-10-31,2963.25
2012-11-01,2962.05
2012-11-02,2940.4
2012-11-05,2922.05
2012-11-06,2951.35
2012-11-07,2993.85
2012-11-08,2990.1
2012-11-09,3037.4
2012-11-11,3044.85
2012-11-12,3037.15
2012-11-13,3044.85
2012-11-15,3014.5
2012-11-16,2994.45
2012-11-19,3006.7
2012-11-20,3016.45
2012-11-21,3016.05
2012-11-22,3029.75
2012-11-23,3044.95
2012-11-26,3080.75
2012-11-27,3081.4
2012-11-29,3025.2
2012-11-30,3014.2
2012-12-03,2999.15
2012-12-04,2991.8
2012-12-05,2982.8
2012-12-06,2945.1
2012-12-07,2950.35
2012-12-10,2973.35
2012-12-11,2975.2
2012-12-12,2977.2
2012-12-13,2956.75
2012-12-14,2956.25
2012-12-17,2968.7
2012-12-18,2994.2
2012-12-19,2926.25
2012-12-20,2924.5
2012-12-21,2908.65
2012-12-24,2926.0
2012-12-26,2913.75
2012-12-27,2910.8
2012-12-28,2906.7
2012-12-31,2924.9
