Date,BAYERCROP
2012-12-06,1237.95
2012-12-07,1245.4
2012-12-10,1247.95
2012-12-11,1239.3
2012-12-12,1208.2
2012-12-13,1218.25
2012-12-14,1208.65
2012-12-17,1235.1
2012-12-18,1230.85
2012-12-19,1245.65
2012-12-20,1230.95
2012-12-21,1225.25
2012-12-24,1240.25
2012-12-26,1235.6
2012-12-27,1287.7
2012-12-28,1279.35
2012-12-31,1310.55
