Date,NESTLEIND
2012-08-30,4669.65
2012-08-31,4635.3
2012-09-03,4593.25
2012-09-04,4621.9
2012-09-05,4599.25
2012-09-06,4603.85
2012-09-07,4602.8
2012-09-08,4654.15
2012-09-10,4589.7
2012-09-11,4519.35
2012-09-12,4574.35
2012-09-13,4535.3
2012-09-14,4489.4
2012-09-17,4461.9
2012-09-18,4400.8
2012-09-20,4360.25
2012-09-21,4354.1
2012-09-24,4352.25
2012-09-25,4350.6
2012-09-26,4344.2
2012-09-27,4324.4
2012-09-28,4401.95
2012-10-01,4435.55
2012-10-03,4557.9
2012-10-04,4586.05
2012-10-05,4599.5
2012-10-08,4602.15
2012-10-09,4630.5
2012-10-10,4640.4
2012-10-11,4646.15
2012-10-12,4680.25
2012-10-15,4695.6
2012-10-16,4765.6
2012-10-17,4760.25
2012-10-18,4741.25
2012-10-19,4768.8
2012-10-22,4766.3
2012-10-23,4669.6
2012-10-25,4687.95
2012-10-26,4651.9
2012-10-29,4672.5
2012-10-30,4689.25
2012-10-31,4700.1
2012-11-01,4726.1
2012-11-02,4780.45
2012-11-05,4841.05
2012-11-06,4859.8
2012-11-07,4857.25
2012-11-08,4892.8
2012-11-09,4863.55
2012-11-12,4802.65
2012-11-13,4792.65
2012-11-15,4720.05
2012-11-16,4724.65
2012-11-19,4599.2
2012-11-20,4609.4
2012-11-21,4627.4
2012-11-22,4620.1
2012-11-23,4619.55
2012-11-26,4599.75
2012-11-27,4620.4
2012-11-29,4747.65
2012-11-30,4767.4
2012-12-03,4687.85
2012-12-04,4781.1
2012-12-05,4815.45
2012-12-06,4813.4
2012-12-07,4827.5
2012-12-10,4806.6
2012-12-11,4827.6
2012-12-12,4818.2
2012-12-13,4841.85
2012-12-14,4796.55
2012-12-17,4789.1
2012-12-18,4796.15
2012-12-19,4912.65
2012-12-20,4886.15
2012-12-21,4900.5
2012-12-24,4828.5
2012-12-26,4841.8
2012-12-27,4949.95
2012-12-28,4965.05
2012-12-31,4992.3
