Date,IVZINGOLD
2012-07-02,2915.3
2012-07-03,2903.35
2012-07-04,2900.85
2012-07-05,2910.55
2012-07-06,2901.2
2012-07-09,2913.25
2012-07-10,2895.35
2012-07-11,2875.05
2012-07-12,2870.2
2012-07-13,2867.85
2012-07-16,2873.0
2012-07-17,2874.55
2012-07-18,2861.0
2012-07-19,2866.4
2012-07-20,2861.15
2012-07-23,2880.0
2012-07-24,2890.75
2012-07-25,2909.85
2012-07-26,2933.65
2012-07-27,2946.65
2012-07-30,2917.15
2012-07-31,2935.0
2012-08-01,2928.5
2012-08-02,2923.65
2012-08-03,2929.95
2012-08-06,2916.45
2012-08-07,2918.25
2012-08-08,2924.0
2012-08-09,2920.05
2012-08-10,2926.5
2012-08-13,2962.55
2012-08-14,2940.0
2012-08-16,2943.15
2012-08-17,2950.0
2012-08-21,2944.6
2012-08-22,2970.65
2012-08-23,3000.0
2012-08-24,3009.15
2012-08-27,3027.8
2012-08-28,3015.6
2012-08-29,3038.4
2012-08-30,3020.7
2012-08-31,3023.2
2012-09-03,3068.55
2012-09-04,3071.2
2012-09-05,3111.35
2012-09-06,3124.25
2012-09-07,3090.1
2012-09-08,3198.6
2012-09-10,3149.95
2012-09-11,3157.1
2012-09-12,3164.1
2012-09-13,3156.4
2012-09-14,3170.65
2012-09-17,3167.8
2012-09-18,3135.85
2012-09-20,3155.8
2012-09-21,3123.75
2012-09-24,3093.35
2012-09-25,3116.7
2012-09-26,3127.45
2012-09-27,3092.6
2012-09-28,3103.6
2012-10-01,3073.45
2012-10-03,3083.0
2012-10-04,3058.55
2012-10-05,3057.15
2012-10-08,3061.0
2012-10-09,3058.7
2012-10-10,3077.0
2012-10-11,3066.25
2012-10-12,3071.25
2012-10-15,3053.1
2012-10-16,3042.15
2012-10-17,3052.1
2012-10-18,3058.4
2012-10-19,3063.0
2012-10-22,3040.15
2012-10-23,3045.0
2012-10-25,3023.25
2012-10-26,3036.3
2012-10-29,3056.4
2012-10-30,3047.25
2012-10-31,3055.0
2012-11-01,3037.9
2012-11-02,3028.55
2012-11-05,3012.55
2012-11-06,3039.2
2012-11-07,3074.25
2012-11-08,3091.5
2012-11-09,3095.0
2012-11-11,3132.85
2012-11-12,3115.0
2012-11-13,3112.2
2012-11-15,3093.0
2012-11-16,3078.7
2012-11-19,3089.4
2012-11-20,3110.85
2012-11-21,3108.85
2012-11-22,3120.0
2012-11-23,3138.85
2012-11-26,3174.55
2012-11-27,3179.25
2012-11-29,3123.45
2012-11-30,3105.35
2012-12-03,3079.6
2012-12-04,3082.3
2012-12-05,3062.4
2012-12-06,3034.85
2012-12-07,3040.6
2012-12-10,3058.75
2012-12-11,3045.55
2012-12-12,3049.05
2012-12-13,3030.4
2012-12-14,3048.1
2012-12-17,3087.2
2012-12-18,3069.7
2012-12-19,3023.85
2012-12-20,3008.65
2012-12-21,2987.0
2012-12-24,3002.55
2012-12-26,2984.35
2012-12-27,2985.9
2012-12-28,2992.35
2012-12-31,2992.0
