Date,GODFRYPHLP
2012-08-13,3198.9
2012-08-14,3213.85
2012-08-16,3159.85
2012-08-17,3251.05
2012-08-21,3251.7
2012-08-22,3272.35
2012-08-23,3348.75
2012-08-24,3360.3
2012-08-27,3426.55
2012-08-28,3428.6
2012-08-29,3337.6
2012-08-30,3261.95
2012-08-31,3200.3
2012-09-03,3184.95
2012-09-04,3141.8
2012-09-05,3146.7
2012-09-06,3169.6
2012-09-07,3164.35
2012-09-08,3151.25
2012-09-10,3166.2
2012-09-11,3171.1
2012-09-12,3171.7
2012-09-13,3232.7
2012-09-14,3200.35
2012-09-17,3152.3
2012-09-18,3138.7
2012-09-20,3149.45
2012-09-21,3192.35
2012-09-24,3175.0
2012-09-25,3201.95
2012-09-26,3495.0
2012-09-27,3490.4
2012-09-28,3490.25
2012-10-01,3490.0
2012-10-03,3491.75
2012-10-04,3445.25
2012-10-05,3385.6
2012-10-08,3378.4
2012-10-09,3344.2
2012-10-10,3370.25
2012-10-11,3390.7
2012-10-12,3450.0
2012-10-15,3401.0
2012-10-16,3420.15
2012-10-17,3421.8
2012-10-18,3409.8
2012-10-19,3417.4
2012-10-22,3491.9
2012-10-23,3424.35
2012-10-25,3400.35
2012-10-26,3412.6
2012-10-29,3364.15
2012-10-30,3341.1
2012-10-31,3319.55
2012-11-01,3320.05
2012-11-02,3344.55
2012-11-05,3322.6
2012-11-06,3223.45
2012-11-07,3237.1
2012-11-08,3243.75
2012-11-09,3270.95
2012-11-12,3216.25
2012-11-13,3257.65
2012-11-15,3205.85
2012-11-16,3191.75
2012-11-19,3159.05
2012-11-20,3117.75
2012-11-21,3128.8
2012-11-22,3206.55
2012-11-23,3234.75
2012-11-26,3200.6
2012-11-27,3195.45
2012-11-29,3158.8
2012-11-30,3193.05
2012-12-03,3189.25
2012-12-04,3180.85
2012-12-05,3150.45
2012-12-06,3164.15
2012-12-07,3497.25
2012-12-10,3407.9
2012-12-11,3451.15
2012-12-12,3411.4
2012-12-13,3399.0
2012-12-14,3411.95
2012-12-17,3425.75
2012-12-18,3402.35
2012-12-19,3402.5
2012-12-20,3393.35
2012-12-21,3444.85
2012-12-24,3430.05
2012-12-26,3388.6
2012-12-27,3440.2
2012-12-28,3478.2
2012-12-31,3490.65
