Date,JUBLFOOD
2012-07-27,1137.5
2012-07-30,1129.9
2012-07-31,1124.75
2012-08-01,1118.3
2012-08-02,1110.55
2012-08-03,1131.35
2012-08-06,1146.85
2012-08-07,1169.2
2012-08-08,1207.15
2012-08-09,1202.3
2012-08-10,1205.9
2012-08-13,1207.85
2012-08-14,1192.25
2012-08-16,1163.05
2012-08-17,1167.4
2012-08-21,1163.3
2012-08-22,1162.0
2012-08-23,1169.6
2012-08-24,1153.15
2012-08-27,1162.1
2012-08-28,1164.8
2012-08-29,1151.15
2012-08-30,1158.65
2012-08-31,1165.15
2012-09-03,1191.85
2012-09-04,1229.7
2012-09-05,1226.45
2012-09-06,1235.65
2012-09-07,1237.05
2012-09-08,1243.3
2012-09-10,1228.8
2012-09-11,1238.1
2012-09-12,1226.55
2012-09-13,1212.95
2012-09-14,1235.35
2012-09-17,1298.3
2012-09-18,1286.5
2012-09-20,1283.85
2012-09-21,1300.45
2012-09-24,1310.3
2012-09-25,1299.25
2012-09-26,1315.1
2012-09-27,1346.25
2012-09-28,1372.7
2012-10-01,1347.5
2012-10-03,1324.5
2012-10-04,1334.55
2012-10-05,1313.5
2012-10-08,1305.9
2012-10-09,1335.9
2012-10-10,1341.6
2012-10-11,1352.0
2012-10-12,1364.8
2012-10-15,1332.8
2012-10-16,1330.05
2012-10-17,1314.55
2012-10-18,1320.65
2012-10-19,1307.15
2012-10-22,1288.8
2012-10-23,1267.85
2012-10-25,1258.3
2012-10-26,1264.45
2012-10-29,1289.3
2012-10-30,1265.75
2012-10-31,1263.0
2012-11-01,1304.5
2012-11-02,1344.4
2012-11-05,1314.5
2012-11-06,1280.15
2012-11-07,1317.7
2012-11-08,1372.85
2012-11-09,1342.45
2012-11-12,1364.55
2012-11-13,1354.35
2012-11-15,1324.45
2012-11-16,1276.35
2012-11-19,1280.9
2012-11-20,1279.05
2012-11-21,1279.45
2012-11-22,1281.0
2012-11-23,1258.05
2012-11-26,1265.0
2012-11-27,1250.1
2012-11-29,1249.0
2012-11-30,1257.75
2012-12-03,1269.7
2012-12-04,1271.5
2012-12-05,1265.55
2012-12-06,1276.35
2012-12-07,1305.0
2012-12-10,1333.5
2012-12-11,1306.35
2012-12-12,1315.05
2012-12-13,1325.45
2012-12-14,1327.15
2012-12-17,1335.35
2012-12-18,1318.7
2012-12-19,1312.7
2012-12-20,1325.1
2012-12-21,1308.1
2012-12-24,1302.05
2012-12-26,1304.3
2012-12-27,1282.2
2012-12-28,1297.2
2012-12-31,1288.45
