Date,QGOLDHALF
2012-10-08,1483.2
2012-10-09,1487.75
2012-10-10,1492.25
2012-10-11,1488.2
2012-10-12,1488.3
2012-10-15,1477.6
2012-10-16,1472.25
2012-10-17,1476.45
2012-10-18,1477.05
2012-10-19,1492.25
2012-10-22,1474.6
2012-10-23,1470.65
2012-10-25,1467.95
2012-10-26,1469.15
2012-10-29,1474.8
2012-10-30,1478.45
2012-10-31,1476.7
2012-11-01,1477.1
2012-11-02,1466.6
2012-11-05,1457.0
2012-11-06,1467.2
2012-11-07,1489.0
2012-11-08,1492.85
2012-11-09,1508.25
2012-11-11,1513.0
2012-11-12,1510.9
2012-11-13,1513.65
2012-11-15,1497.9
2012-11-16,1486.9
2012-11-19,1498.75
2012-11-20,1508.3
2012-11-21,1506.6
2012-11-22,1511.55
2012-11-23,1519.55
2012-11-26,1540.8
2012-11-27,1539.75
2012-11-29,1506.8
2012-11-30,1500.15
2012-12-03,1494.0
2012-12-04,1488.9
2012-12-05,1482.95
2012-12-06,1466.05
2012-12-07,1472.5
2012-12-10,1483.55
2012-12-11,1481.5
2012-12-12,1481.1
2012-12-13,1473.25
2012-12-14,1472.05
2012-12-17,1478.05
2012-12-18,1489.05
2012-12-19,1460.3
2012-12-20,1458.4
2012-12-21,1452.35
2012-12-24,1455.4
2012-12-26,1450.35
2012-12-27,1450.1
2012-12-28,1452.05
2012-12-31,1451.8
