Date,SANOFI
2012-05-11,2080.55
2012-05-14,2119.55
2012-05-15,2113.9
2012-05-16,2148.3
2012-05-17,2147.8
2012-05-18,2120.1
2012-05-21,2118.6
2012-05-22,2082.8
2012-05-23,2087.65
2012-05-24,2079.55
2012-05-25,2087.55
2012-05-28,2081.75
2012-05-29,2077.15
2012-05-30,2061.4
2012-05-31,2081.75
2012-06-01,2080.7
2012-06-04,2090.8
2012-06-05,2107.75
2012-06-06,2120.0
2012-06-07,2106.25
2012-06-08,2109.65
2012-06-11,2115.45
2012-06-12,2136.65
2012-06-13,2113.25
2012-06-14,2119.5
2012-06-15,2102.25
2012-06-18,2116.8
2012-06-19,2148.15
2012-06-20,2130.2
2012-06-21,2184.5
2012-06-22,2176.9
2012-06-25,2146.85
2012-06-26,2132.3
2012-06-27,2169.5
2012-06-28,2147.15
2012-06-29,2173.6
2012-07-02,2219.85
2012-07-03,2209.95
2012-07-04,2168.55
2012-07-05,2164.9
2012-07-06,2206.9
2012-07-09,2208.75
2012-07-09,2208.75
2012-07-10,2174.4
2012-07-11,2160.35
2012-07-12,2150.0
2012-07-13,2199.75
2012-07-16,2189.2
2012-07-17,2189.45
2012-07-18,2180.8
2012-07-19,2231.25
2012-07-20,2206.45
2012-07-23,2189.95
2012-07-24,2204.0
2012-07-25,2188.0
2012-07-26,2206.85
2012-07-27,2182.6
2012-07-30,2184.8
2012-07-31,2213.05
2012-08-01,2218.2
2012-08-02,2190.0
2012-08-03,2215.0
2012-08-06,2187.5
2012-08-07,2180.95
2012-08-08,2209.6
2012-08-09,2209.95
2012-08-10,2211.9
2012-08-13,2200.1
2012-08-14,2172.15
2012-08-16,2198.4
2012-08-17,2217.05
2012-08-21,2189.55
2012-08-22,2165.6
2012-08-23,2156.15
2012-08-24,2140.85
2012-08-27,2107.0
2012-08-28,2167.6
2012-08-29,2212.65
2012-08-30,2160.8
2012-08-31,2168.55
2012-09-03,2184.45
2012-09-04,2175.1
2012-09-05,2160.05
2012-09-06,2195.05
2012-09-07,2168.1
2012-09-08,2161.65
2012-09-10,2211.45
2012-09-11,2315.9
2012-09-12,2249.8
2012-09-13,2276.45
2012-09-14,2325.85
2012-09-17,2304.9
2012-09-18,2303.25
2012-09-20,2272.45
2012-09-21,2300.2
2012-09-24,2299.75
2012-09-25,2276.6
2012-09-26,2277.85
2012-09-27,2294.65
2012-09-28,2377.8
2012-10-01,2335.1
2012-10-03,2297.1
2012-10-04,2261.9
2012-10-05,2266.9
2012-10-08,2234.75
2012-10-09,2206.6
2012-10-10,2194.8
2012-10-11,2238.85
2012-10-12,2236.6
2012-10-15,2233.8
2012-10-16,2250.45
2012-10-17,2204.15
2012-10-18,2193.05
2012-10-19,2240.15
2012-10-22,2268.45
2012-10-23,2275.3
2012-10-25,2274.4
2012-10-26,2235.05
2012-10-29,2222.6
2012-10-30,2200.2
2012-10-31,2228.3
2012-11-01,2230.65
2012-11-02,2250.4
2012-11-05,2244.75
2012-11-06,2211.8
2012-11-07,2222.65
2012-11-08,2238.85
2012-11-09,2199.5
2012-11-12,2172.15
2012-11-13,2182.4
2012-11-15,2153.05
2012-11-16,2135.55
2012-11-19,2131.15
2012-11-20,2103.45
2012-11-21,2125.2
2012-11-22,2125.45
2012-11-23,2150.05
2012-11-26,2190.0
2012-11-27,2200.1
2012-11-29,2310.65
2012-11-30,2299.95
2012-12-03,2221.7
2012-12-04,2223.55
2012-12-05,2221.3
2012-12-06,2219.85
2012-12-07,2188.7
2012-12-10,2267.9
2012-12-11,2248.5
2012-12-12,2245.6
2012-12-13,2248.5
2012-12-14,2252.25
2012-12-17,2300.55
2012-12-18,2263.65
2012-12-19,2298.5
2012-12-20,2299.75
2012-12-21,2319.75
2012-12-24,2345.55
2012-12-26,2323.5
2012-12-27,2301.95
2012-12-28,2299.75
2012-12-31,2304.25
