Date,MARUTI
2012-07-06,1215.5
2012-07-09,1187.75
2012-07-09,1187.75
2012-07-10,1220.55
2012-07-11,1203.4
2012-07-12,1195.6
2012-07-13,1183.95
2012-07-16,1203.3
2012-07-17,1196.2
2012-07-18,1226.6
2012-07-19,1117.3
2012-07-20,1147.5
2012-07-23,1079.95
2012-07-24,1106.9
2012-07-25,1102.95
2012-07-26,1108.55
2012-07-27,1112.95
2012-07-30,1119.9
2012-07-31,1134.85
2012-08-01,1125.6
2012-08-02,1125.35
2012-08-03,1120.85
2012-08-06,1137.65
2012-08-07,1146.95
2012-08-08,1140.1
2012-08-09,1144.8
2012-08-10,1165.8
2012-08-13,1184.95
2012-08-14,1184.9
2012-08-16,1172.6
2012-08-17,1177.55
2012-08-21,1187.9
2012-08-22,1183.15
2012-08-23,1181.0
2012-08-24,1190.3
2012-08-27,1167.8
2012-08-28,1164.45
2012-08-29,1167.8
2012-08-30,1143.6
2012-08-31,1143.3
2012-09-03,1162.5
2012-09-04,1174.65
2012-09-05,1174.5
2012-09-06,1183.45
2012-09-07,1205.0
2012-09-08,1209.2
2012-09-10,1206.1
2012-09-11,1213.85
2012-09-12,1220.2
2012-09-13,1210.6
2012-09-14,1261.1
2012-09-17,1279.3
2012-09-18,1275.95
2012-09-20,1282.9
2012-09-21,1311.75
2012-09-24,1354.65
2012-09-25,1321.7
2012-09-26,1312.1
2012-09-27,1331.05
2012-09-28,1350.6
2012-10-01,1358.0
2012-10-03,1363.45
2012-10-04,1390.5
2012-10-05,1387.7
2012-10-08,1385.45
2012-10-09,1392.6
2012-10-10,1378.95
2012-10-11,1369.2
2012-10-12,1372.05
2012-10-15,1338.25
2012-10-16,1367.05
2012-10-17,1368.15
2012-10-18,1378.75
2012-10-19,1369.25
2012-10-22,1369.85
2012-10-23,1366.9
2012-10-25,1368.85
2012-10-26,1365.7
2012-10-29,1362.2
2012-10-30,1390.8
2012-10-31,1437.9
2012-11-01,1459.75
2012-11-02,1465.9
2012-11-05,1478.25
2012-11-06,1451.6
2012-11-07,1467.15
2012-11-08,1459.75
2012-11-09,1463.4
2012-11-12,1454.1
2012-11-13,1462.35
2012-11-15,1466.05
2012-11-16,1438.1
2012-11-19,1494.25
2012-11-20,1499.3
2012-11-21,1492.5
2012-11-22,1493.45
2012-11-23,1493.3
2012-11-26,1491.85
2012-11-27,1497.65
2012-11-29,1489.1
2012-11-30,1473.85
2012-12-03,1489.9
2012-12-04,1480.55
2012-12-05,1477.35
2012-12-06,1482.55
2012-12-07,1509.95
2012-12-10,1493.4
2012-12-11,1477.9
2012-12-12,1476.0
2012-12-13,1474.15
2012-12-14,1477.25
2012-12-17,1499.65
2012-12-18,1475.35
2012-12-19,1509.75
2012-12-20,1520.15
2012-12-21,1504.9
2012-12-24,1478.9
2012-12-26,1480.1
2012-12-27,1482.0
2012-12-28,1500.4
2012-12-31,1490.05
