Date,TCS
2012-05-24,1221.45
2012-05-25,1220.8
2012-05-28,1224.7
2012-05-29,1240.35
2012-05-30,1240.55
2012-05-31,1245.35
2012-06-01,1224.6
2012-06-04,1213.25
2012-06-05,1226.5
2012-06-06,1251.15
2012-06-07,1240.2
2012-06-08,1230.9
2012-06-11,1233.55
2012-06-12,1248.1
2012-06-13,1250.4
2012-06-14,1254.0
2012-06-15,1272.45
2012-06-18,1257.15
2012-06-19,1273.95
2012-06-20,1252.8
2012-06-21,1224.05
2012-06-22,1233.45
2012-06-25,1216.75
2012-06-26,1235.1
2012-06-27,1246.7
2012-06-28,1258.85
2012-06-29,1277.45
2012-07-02,1259.45
2012-07-03,1239.4
2012-07-04,1247.85
2012-07-05,1240.6
2012-07-06,1247.75
2012-07-09,1259.4
2012-07-10,1261.7
2012-07-11,1258.3
2012-07-12,1236.0
2012-07-13,1249.4
2012-07-16,1207.35
2012-07-17,1185.9
2012-07-18,1195.3
2012-07-19,1201.0
2012-07-20,1223.05
2012-07-23,1214.25
2012-07-24,1209.15
2012-07-25,1213.15
2012-07-26,1198.45
2012-07-27,1225.3
2012-07-30,1231.0
2012-07-31,1243.65
2012-08-01,1224.65
2012-08-02,1232.8
2012-08-03,1236.9
2012-08-06,1228.9
2012-08-07,1264.05
2012-08-08,1249.2
2012-08-09,1258.15
2012-08-10,1280.05
2012-08-13,1266.3
2012-08-14,1268.4
2012-08-16,1263.55
2012-08-17,1278.6
2012-08-21,1298.65
2012-08-22,1291.65
2012-08-23,1323.45
2012-08-24,1322.85
2012-08-27,1320.45
2012-08-28,1350.9
2012-08-29,1343.3
2012-08-30,1367.15
2012-08-31,1343.75
2012-09-03,1337.85
2012-09-04,1340.85
2012-09-05,1364.5
2012-09-06,1375.6
2012-09-07,1386.7
2012-09-08,1386.5
2012-09-10,1371.45
2012-09-11,1392.65
2012-09-12,1414.9
2012-09-13,1417.7
2012-09-14,1413.1
2012-09-17,1342.1
2012-09-18,1299.8
2012-09-20,1322.0
2012-09-21,1304.05
2012-09-24,1289.45
2012-09-25,1293.2
2012-09-26,1285.6
2012-09-27,1271.55
2012-09-28,1295.9
2012-10-01,1302.95
2012-10-03,1322.65
2012-10-04,1317.15
2012-10-05,1304.0
2012-10-08,1292.7
2012-10-09,1294.85
2012-10-10,1289.35
2012-10-11,1289.45
2012-10-12,1298.45
2012-10-15,1294.65
2012-10-16,1295.9
2012-10-17,1283.15
2012-10-18,1307.35
2012-10-19,1289.7
2012-10-22,1318.9
2012-10-23,1314.6
2012-10-25,1315.35
2012-10-26,1315.3
2012-10-29,1308.4
2012-10-30,1311.5
2012-10-31,1315.5
2012-11-01,1315.25
2012-11-02,1331.2
2012-11-05,1329.6
2012-11-06,1320.55
2012-11-07,1331.5
2012-11-08,1331.2
2012-11-09,1324.95
2012-11-12,1334.5
2012-11-13,1325.3
2012-11-15,1294.15
2012-11-16,1286.8
2012-11-19,1262.35
2012-11-20,1272.8
2012-11-21,1282.2
2012-11-22,1276.45
2012-11-23,1288.6
2012-11-26,1293.7
2012-11-27,1295.2
2012-11-29,1298.1
2012-11-30,1314.0
2012-12-03,1316.8
2012-12-04,1299.45
2012-12-05,1297.9
2012-12-06,1280.7
2012-12-07,1264.15
2012-12-10,1237.2
2012-12-11,1219.7
2012-12-12,1225.8
2012-12-13,1222.55
2012-12-14,1242.9
2012-12-17,1205.5
2012-12-18,1210.65
2012-12-19,1232.65
2012-12-20,1252.05
2012-12-21,1258.7
2012-12-24,1266.2
2012-12-26,1262.2
2012-12-27,1250.95
2012-12-28,1267.5
2012-12-31,1255.85
