Date,GOLDSHARE
2012-11-19,3021.4
2012-11-20,3026.4
2012-11-21,3032.4
2012-11-22,3032.65
2012-11-23,3047.45
2012-11-26,3078.75
2012-11-27,3081.1
2012-11-29,3031.1
2012-11-30,3011.95
2012-12-03,3005.0
2012-12-04,2995.85
2012-12-05,2983.1
2012-12-06,2947.6
2012-12-07,2963.15
2012-12-10,2986.1
2012-12-11,2981.45
2012-12-12,2980.65
2012-12-13,2964.35
2012-12-14,2955.75
2012-12-17,2956.4
2012-12-18,2973.9
2012-12-19,2932.35
2012-12-20,2934.1
2012-12-21,2918.7
2012-12-24,2929.1
2012-12-26,2914.0
2012-12-27,2904.25
2012-12-28,2916.05
2012-12-31,2912.35
