Date,MCDOWELL-N
2012-08-06,866.1
2012-08-07,842.85
2012-08-08,830.0
2012-08-09,834.95
2012-08-10,825.05
2012-08-13,921.0
2012-08-14,887.95
2012-08-16,909.1
2012-08-17,921.7
2012-08-21,982.15
2012-08-22,945.75
2012-08-23,937.1
2012-08-24,935.95
2012-08-27,931.8
2012-08-28,927.35
2012-08-29,978.5
2012-08-30,979.2
2012-08-31,969.15
2012-09-03,986.9
2012-09-04,1009.55
2012-09-05,1013.95
2012-09-06,989.9
2012-09-07,940.55
2012-09-08,950.85
2012-09-10,945.3
2012-09-11,930.6
2012-09-12,915.45
2012-09-13,951.95
2012-09-14,927.65
2012-09-17,934.2
2012-09-18,969.25
2012-09-20,942.25
2012-09-21,993.7
2012-09-24,1054.4
2012-09-25,1148.7
2012-09-26,1157.25
2012-09-27,1275.25
2012-09-28,1216.1
2012-10-01,1239.05
2012-10-03,1250.8
2012-10-04,1254.65
2012-10-05,1261.1
2012-10-08,1181.1
2012-10-09,1260.0
2012-10-10,1261.5
2012-10-11,1260.6
2012-10-12,1235.6
2012-10-15,1224.55
2012-10-16,1276.45
2012-10-17,1285.15
2012-10-18,1267.7
2012-10-19,1273.85
2012-10-22,1291.75
2012-10-23,1263.85
2012-10-25,1224.15
2012-10-26,1203.1
2012-10-29,1095.0
2012-10-30,1144.35
2012-10-31,1175.75
2012-11-01,1185.6
2012-11-02,1183.85
2012-11-05,1219.65
2012-11-06,1243.2
2012-11-07,1299.7
2012-11-08,1343.45
2012-11-09,1360.5
2012-11-12,1832.95
2012-11-13,1804.4
2012-11-15,1850.5
2012-11-16,1791.3
2012-11-19,1752.05
2012-11-20,1762.0
2012-11-21,1810.0
2012-11-22,1829.0
2012-11-23,1880.45
2012-11-26,1941.25
2012-11-27,2073.45
2012-11-29,2040.9
2012-11-30,1996.2
2012-12-03,2001.7
2012-12-04,1996.7
2012-12-05,2019.0
2012-12-06,1946.2
2012-12-07,1916.8
2012-12-10,1938.1
2012-12-11,2007.65
2012-12-12,1993.0
2012-12-13,1888.5
2012-12-14,1929.55
2012-12-17,1880.55
2012-12-18,1921.25
2012-12-19,1937.5
2012-12-20,1989.05
2012-12-21,1934.15
2012-12-24,1915.85
2012-12-26,1933.4
2012-12-27,1898.15
2012-12-28,1898.55
2012-12-31,1898.75
