Date,BEL
2012-06-04,1238.15
2012-06-05,1204.05
2012-06-06,1240.85
2012-06-07,1279.2
2012-06-08,1296.9
2012-06-11,1283.05
2012-06-12,1262.95
2012-06-13,1260.65
2012-06-14,1246.15
2012-06-15,1236.3
2012-06-18,1237.4
2012-06-19,1251.05
2012-06-20,1260.55
2012-06-21,1283.1
2012-06-22,1285.1
2012-06-25,1295.2
2012-06-26,1294.6
2012-06-27,1293.8
2012-06-28,1313.45
2012-06-29,1340.5
2012-07-02,1354.4
2012-07-03,1367.6
2012-07-04,1364.4
2012-07-05,1364.65
2012-07-06,1358.85
2012-07-09,1338.35
2012-07-09,1338.35
2012-07-10,1331.9
2012-07-11,1317.8
2012-07-12,1334.25
2012-07-13,1336.1
2012-07-16,1338.25
2012-07-17,1327.7
2012-07-18,1318.5
2012-07-19,1324.95
2012-07-20,1309.9
2012-07-23,1300.9
2012-07-24,1279.3
2012-07-25,1257.5
2012-07-26,1248.5
2012-07-27,1237.35
2012-07-30,1146.2
2012-07-31,1162.1
2012-08-01,1221.5
2012-08-02,1291.75
2012-08-03,1271.75
2012-08-06,1269.1
2012-08-07,1274.2
2012-08-08,1278.05
2012-08-09,1261.3
2012-08-10,1261.2
2012-08-13,1265.6
2012-08-14,1258.5
2012-08-16,1253.7
2012-08-17,1259.65
2012-08-21,1259.65
2012-08-22,1264.45
2012-08-23,1257.6
2012-08-24,1226.6
2012-08-27,1230.05
2012-08-28,1247.7
2012-08-29,1259.8
2012-08-30,1248.8
2012-08-31,1241.0
2012-09-03,1247.2
2012-09-04,1241.0
2012-09-05,1219.75
2012-09-06,1231.3
2012-09-07,1230.85
2012-09-08,1226.95
2012-09-10,1216.15
2012-09-11,1202.45
2012-09-12,1187.4
2012-09-13,1176.8
2012-09-14,1180.6
2012-09-17,1195.7
2012-09-18,1201.2
2012-09-20,1208.8
2012-09-21,1224.4
2012-09-24,1185.15
2012-09-25,1183.4
2012-09-26,1185.65
2012-09-27,1187.05
2012-09-28,1208.55
2012-10-01,1239.75
2012-10-03,1232.25
2012-10-04,1235.75
2012-10-05,1223.95
2012-10-08,1225.4
2012-10-09,1233.0
2012-10-10,1230.25
2012-10-11,1241.0
2012-10-12,1243.85
2012-10-15,1262.65
2012-10-16,1239.1
2012-10-17,1274.45
2012-10-18,1303.25
2012-10-19,1297.95
2012-10-22,1299.7
2012-10-23,1280.75
2012-10-25,1293.75
2012-10-26,1285.45
2012-10-29,1250.05
2012-10-30,1207.0
2012-10-31,1229.95
2012-11-01,1230.65
2012-11-02,1225.3
2012-11-05,1199.9
2012-11-06,1204.45
2012-11-07,1213.3
2012-11-08,1204.45
2012-11-09,1172.95
2012-11-12,1180.85
2012-11-13,1205.65
2012-11-15,1180.55
2012-11-16,1199.1
2012-11-19,1198.2
2012-11-20,1199.8
2012-11-21,1206.55
2012-11-22,1213.8
2012-11-23,1191.5
2012-11-26,1196.3
2012-11-27,1189.95
2012-11-29,1211.2
2012-11-30,1186.25
2012-12-03,1184.6
2012-12-04,1199.1
2012-12-05,1207.9
2012-12-06,1192.9
2012-12-07,1196.2
2012-12-10,1201.95
2012-12-11,1198.25
2012-12-12,1177.3
2012-12-13,1188.7
2012-12-14,1181.5
2012-12-17,1170.2
2012-12-18,1174.25
2012-12-19,1194.1
2012-12-20,1187.25
2012-12-21,1184.9
2012-12-24,1193.05
2012-12-26,1214.05
2012-12-27,1231.05
2012-12-28,1269.2
2012-12-31,1307.8
