Date,DIVISLAB
2012-06-21,948.3
2012-06-22,953.15
2012-06-25,948.45
2012-06-26,980.25
2012-06-27,991.25
2012-06-28,984.75
2012-06-29,1025.15
2012-07-02,1044.9
2012-07-03,1029.05
2012-07-04,1030.4
2012-07-05,1035.2
2012-07-06,1021.0
2012-07-09,1013.7
2012-07-09,1013.7
2012-07-10,1043.15
2012-07-11,1049.4
2012-07-12,1050.75
2012-07-13,1046.25
2012-07-16,1058.5
2012-07-17,1060.15
2012-07-18,1059.1
2012-07-19,1075.5
2012-07-20,1082.9
2012-07-23,1069.25
2012-07-24,1094.05
2012-07-25,1100.9
2012-07-26,1082.0
2012-07-27,1064.6
2012-07-30,1092.4
2012-07-31,1096.7
2012-08-01,1103.35
2012-08-02,1106.1
2012-08-03,1115.95
2012-08-06,1124.25
2012-08-07,1102.75
2012-08-08,1115.15
2012-08-09,1118.4
2012-08-10,1126.65
2012-08-13,1133.3
2012-08-14,1141.5
2012-08-16,1171.1
2012-08-17,1175.3
2012-08-21,1176.7
2012-08-22,1153.05
2012-08-23,1184.1
2012-08-24,1179.55
2012-08-27,1187.25
2012-08-28,1130.8
2012-08-29,1155.5
2012-08-30,1149.6
2012-08-31,1139.95
2012-09-03,1115.55
2012-09-04,1113.35
2012-09-05,1120.9
2012-09-06,1134.9
2012-09-07,1153.95
2012-09-08,1164.3
2012-09-10,1158.85
2012-09-11,1141.8
2012-09-12,1138.8
2012-09-13,1117.2
2012-09-14,1109.4
2012-09-17,1077.2
2012-09-18,1095.35
2012-09-20,1071.1
2012-09-21,1075.4
2012-09-24,1045.4
2012-09-25,1063.5
2012-09-26,1066.5
2012-09-27,1066.4
2012-09-28,1082.6
2012-10-01,1122.05
2012-10-03,1133.0
2012-10-04,1131.4
2012-10-05,1095.55
2012-10-08,1100.35
2012-10-09,1133.35
2012-10-10,1124.05
2012-10-11,1118.25
2012-10-12,1142.1
2012-10-15,1139.3
2012-10-16,1121.0
2012-10-17,1127.05
2012-10-18,1136.5
2012-10-19,1127.4
2012-10-22,1161.95
2012-10-23,1159.55
2012-10-25,1150.95
2012-10-26,1161.7
2012-10-29,1157.4
2012-10-30,1160.85
2012-10-31,1199.15
2012-11-01,1200.0
2012-11-02,1193.1
2012-11-05,1146.8
2012-11-06,1138.9
2012-11-07,1160.3
2012-11-08,1164.4
2012-11-09,1165.9
2012-11-12,1188.5
2012-11-13,1206.5
2012-11-15,1196.6
2012-11-16,1171.7
2012-11-19,1165.75
2012-11-20,1162.05
2012-11-21,1174.2
2012-11-22,1176.0
2012-11-23,1171.7
2012-11-26,1177.4
2012-11-27,1177.15
2012-11-29,1180.7
2012-11-30,1184.9
2012-12-03,1170.9
2012-12-04,1171.7
2012-12-05,1167.05
2012-12-06,1166.2
2012-12-07,1181.55
2012-12-10,1181.85
2012-12-11,1163.2
2012-12-12,1174.15
2012-12-13,1133.3
2012-12-14,1130.45
2012-12-17,1096.85
2012-12-18,1096.9
2012-12-19,1107.85
2012-12-20,1119.15
2012-12-21,1075.5
2012-12-24,1065.65
2012-12-26,1058.8
2012-12-27,1084.65
2012-12-28,1078.55
2012-12-31,1104.4
