Date,BAJAJ-AUTO
2012-06-19,1535.4
2012-06-20,1535.2
2012-06-21,1536.25
2012-06-22,1545.4
2012-06-25,1548.4
2012-06-26,1558.35
2012-06-27,1558.75
2012-06-28,1550.25
2012-06-29,1572.85
2012-07-02,1558.1
2012-07-03,1561.95
2012-07-04,1583.2
2012-07-05,1555.95
2012-07-06,1539.2
2012-07-09,1505.7
2012-07-09,1505.7
2012-07-10,1524.4
2012-07-11,1511.5
2012-07-12,1490.6
2012-07-13,1499.05
2012-07-16,1486.45
2012-07-17,1445.05
2012-07-18,1520.9
2012-07-19,1547.8
2012-07-20,1592.1
2012-07-23,1561.4
2012-07-24,1559.25
2012-07-25,1560.95
2012-07-26,1582.45
2012-07-27,1583.25
2012-07-30,1604.9
2012-07-31,1604.3
2012-08-01,1615.15
2012-08-02,1625.15
2012-08-03,1610.4
2012-08-06,1636.45
2012-08-07,1667.15
2012-08-08,1678.55
2012-08-09,1691.15
2012-08-10,1676.2
2012-08-13,1708.5
2012-08-14,1688.6
2012-08-16,1692.75
2012-08-17,1696.4
2012-08-21,1712.35
2012-08-22,1724.65
2012-08-23,1710.2
2012-08-24,1711.4
2012-08-27,1721.35
2012-08-28,1691.15
2012-08-29,1624.85
2012-08-30,1631.2
2012-08-31,1617.2
2012-09-03,1662.5
2012-09-04,1647.45
2012-09-05,1644.95
2012-09-06,1641.85
2012-09-07,1688.2
2012-09-08,1682.7
2012-09-10,1709.35
2012-09-11,1715.35
2012-09-12,1693.35
2012-09-13,1714.65
2012-09-14,1744.5
2012-09-17,1738.6
2012-09-18,1748.55
2012-09-20,1790.55
2012-09-21,1800.6
2012-09-24,1809.2
2012-09-25,1788.05
2012-09-26,1798.55
2012-09-27,1820.1
2012-09-28,1830.1
2012-10-01,1810.4
2012-10-03,1781.25
2012-10-04,1761.25
2012-10-05,1751.05
2012-10-08,1753.55
2012-10-09,1746.35
2012-10-10,1742.95
2012-10-11,1758.65
2012-10-12,1744.3
2012-10-15,1752.2
2012-10-16,1751.45
2012-10-17,1755.25
2012-10-18,1773.95
2012-10-19,1772.1
2012-10-22,1786.4
2012-10-23,1769.25
2012-10-25,1759.1
2012-10-26,1788.05
2012-10-29,1809.85
2012-10-30,1802.15
2012-10-31,1816.45
2012-11-01,1845.95
2012-11-02,1897.75
2012-11-05,1858.6
2012-11-06,1846.75
2012-11-07,1861.85
2012-11-08,1844.5
2012-11-09,1852.05
2012-11-12,1856.7
2012-11-13,1842.0
2012-11-15,1835.85
2012-11-16,1813.55
2012-11-19,1850.55
2012-11-20,1827.7
2012-11-21,1819.35
2012-11-22,1815.45
2012-11-23,1817.9
2012-11-26,1821.1
2012-11-27,1862.45
2012-11-29,1950.4
2012-11-30,1930.9
2012-12-03,1926.95
2012-12-04,1957.25
2012-12-05,1929.2
2012-12-06,1949.65
2012-12-07,1940.0
2012-12-10,1961.05
2012-12-11,2006.65
2012-12-12,2056.55
2012-12-13,2083.65
2012-12-14,2081.4
2012-12-17,2107.3
2012-12-18,2095.55
2012-12-19,2143.05
2012-12-20,2112.8
2012-12-21,2089.15
2012-12-24,2106.35
2012-12-26,2146.0
2012-12-27,2134.2
2012-12-28,2137.5
2012-12-31,2131.15
