Date,ICICIGOLD
2012-06-27,2902.55
2012-06-28,2897.85
2012-06-29,2849.6
2012-07-02,2892.35
2012-07-03,2874.75
2012-07-04,2865.5
2012-07-05,2883.35
2012-07-06,2872.2
2012-07-09,2877.4
2012-07-09,2877.4
2012-07-10,2865.35
2012-07-11,2844.35
2012-07-12,2837.0
2012-07-13,2834.55
2012-07-16,2841.0
2012-07-17,2834.0
2012-07-18,2831.15
2012-07-19,2835.8
2012-07-20,2841.8
2012-07-23,2848.35
2012-07-24,2855.8
2012-07-25,2885.9
2012-07-26,2890.5
2012-07-27,2891.4
2012-07-30,2900.15
2012-07-31,2911.0
2012-08-01,2904.65
2012-08-02,2900.4
2012-08-03,2903.7
2012-08-06,2890.0
2012-08-07,2891.9
2012-08-08,2890.0
2012-08-09,2881.3
2012-08-10,2895.2
2012-08-13,2924.45
2012-08-14,2904.75
2012-08-16,2907.95
2012-08-17,2911.65
2012-08-21,2924.85
2012-08-22,2941.65
2012-08-23,2956.35
2012-08-24,2978.35
2012-08-27,2994.0
2012-08-28,2995.0
2012-08-29,2995.4
2012-08-30,2989.1
2012-08-31,2991.0
2012-09-03,3020.05
2012-09-04,3042.05
2012-09-05,3062.2
2012-09-06,3090.75
2012-09-07,3063.5
2012-09-08,3100.45
2012-09-10,3126.65
2012-09-11,3116.5
2012-09-12,3133.4
2012-09-13,3123.05
2012-09-14,3152.85
2012-09-17,3109.5
2012-09-18,3096.65
2012-09-20,3105.6
2012-09-21,3135.65
2012-09-24,3074.3
2012-09-25,3116.65
2012-09-26,3117.3
2012-09-27,3095.65
2012-09-28,3082.9
2012-10-01,3079.5
2012-10-03,3057.65
2012-10-04,3062.0
2012-10-05,3056.8
2012-10-08,3068.05
2012-10-09,3071.35
2012-10-10,3081.2
2012-10-11,3072.6
2012-10-12,3075.1
2012-10-15,3047.1
2012-10-16,3024.9
2012-10-17,3045.1
2012-10-18,3069.8
2012-10-19,3072.95
2012-10-22,3040.65
2012-10-23,3057.7
2012-10-25,3023.85
2012-10-26,3039.4
2012-10-29,3047.65
2012-10-30,3058.9
2012-10-31,3044.3
2012-11-01,3033.0
2012-11-02,3034.25
2012-11-05,3014.1
2012-11-06,3027.8
2012-11-07,3055.55
2012-11-08,3069.65
2012-11-09,3090.3
2012-11-11,3149.4
2012-11-12,3110.15
2012-11-13,3135.75
2012-11-15,3111.85
2012-11-16,3073.95
2012-11-19,3084.9
2012-11-20,3082.55
2012-11-21,3084.2
2012-11-22,3091.2
2012-11-23,3119.65
2012-11-26,3147.15
2012-11-27,3145.5
2012-11-29,3101.75
2012-11-30,3090.25
2012-12-03,3064.2
2012-12-04,3080.45
2012-12-05,3069.25
2012-12-06,2999.3
2012-12-07,3035.85
2012-12-10,3058.05
2012-12-11,3071.7
2012-12-12,3053.85
2012-12-13,3028.75
2012-12-14,3046.7
2012-12-17,3026.55
2012-12-18,3053.0
2012-12-19,3018.15
2012-12-20,3010.9
2012-12-21,3001.9
2012-12-24,3033.75
2012-12-26,3007.5
2012-12-27,3001.0
2012-12-28,3003.85
2012-12-31,2999.5
