Date,HDFCMFGETF
2012-11-12,3135.05
2012-11-13,3169.45
2012-11-15,3144.6
2012-11-16,3110.9
2012-11-19,3110.45
2012-11-20,3113.2
2012-11-21,3113.45
2012-11-22,3128.15
2012-11-23,3134.85
2012-11-26,3164.35
2012-11-27,3160.85
2012-11-29,3130.75
2012-11-30,3116.75
2012-12-03,3104.5
2012-12-04,3093.8
2012-12-05,3081.2
2012-12-06,3044.1
2012-12-07,3045.9
2012-12-10,3079.25
2012-12-11,3072.25
2012-12-12,3075.4
2012-12-13,3054.75
2012-12-14,3054.9
2012-12-17,3058.1
2012-12-18,3084.5
2012-12-19,3030.15
2012-12-20,3026.3
2012-12-21,3011.15
2012-12-24,3028.15
2012-12-26,3002.9
2012-12-27,3007.95
2012-12-28,3015.4
2012-12-31,3014.9
