Date,ASTRAZEN
2012-12-11,1448.25
2012-12-12,1423.5
2012-12-13,1421.6
2012-12-14,1426.15
2012-12-17,1456.45
2012-12-18,1469.2
2012-12-19,1452.7
2012-12-20,1439.45
2012-12-21,1401.65
2012-12-24,1374.3
2012-12-26,1366.3
2012-12-27,1344.65
2012-12-28,1341.2
2012-12-31,1314.05
