Date,BOSCHLTD
2012-05-30,8791.1
2012-05-31,8681.95
2012-06-01,8711.35
2012-06-04,8870.4
2012-06-05,8853.75
2012-06-06,8942.7
2012-06-07,8886.35
2012-06-08,8885.55
2012-06-11,8808.1
2012-06-12,8699.35
2012-06-13,8753.35
2012-06-14,8683.9
2012-06-15,8805.15
2012-06-18,8850.75
2012-06-19,8919.9
2012-06-20,8949.9
2012-06-21,8896.95
2012-06-22,8864.8
2012-06-25,8717.6
2012-06-26,8604.35
2012-06-27,8610.95
2012-06-28,8757.05
2012-06-29,9112.2
2012-07-02,9040.7
2012-07-03,9059.55
2012-07-04,9088.5
2012-07-05,9024.85
2012-07-06,8928.7
2012-07-09,8781.6
2012-07-09,8781.6
2012-07-10,8907.4
2012-07-11,8847.95
2012-07-12,8816.55
2012-07-13,8859.7
2012-07-16,8826.35
2012-07-17,8703.05
2012-07-18,8757.85
2012-07-19,8857.0
2012-07-20,8851.8
2012-07-23,8710.85
2012-07-24,8713.45
2012-07-25,8714.0
2012-07-26,8673.4
2012-07-27,8719.05
2012-07-30,8943.15
2012-07-31,8944.15
2012-08-01,8798.1
2012-08-02,8800.65
2012-08-03,8872.65
2012-08-06,8922.25
2012-08-07,9002.05
2012-08-08,8931.65
2012-08-09,8914.5
2012-08-10,8835.65
2012-08-13,8799.15
2012-08-14,8715.9
2012-08-16,8687.8
2012-08-17,8700.25
2012-08-21,8797.95
2012-08-22,8767.7
2012-08-23,8671.75
2012-08-24,8658.25
2012-08-27,8651.7
2012-08-28,8672.05
2012-08-29,8631.9
2012-08-30,8588.6
2012-08-31,8510.45
2012-09-03,8619.15
2012-09-04,8523.15
2012-09-05,8467.4
2012-09-06,8466.45
2012-09-07,8444.15
2012-09-08,8449.75
2012-09-10,8403.85
2012-09-11,8340.3
2012-09-12,8359.4
2012-09-13,8426.5
2012-09-14,8449.45
2012-09-17,8526.2
2012-09-18,8510.65
2012-09-20,8487.15
2012-09-21,8552.75
2012-09-24,8565.25
2012-09-25,8512.55
2012-09-26,8437.75
2012-09-27,8681.25
2012-09-28,8730.6
2012-10-01,8838.3
2012-10-03,8810.8
2012-10-04,8909.0
2012-10-05,8734.75
2012-10-08,8633.25
2012-10-09,8680.3
2012-10-10,8849.35
2012-10-11,8850.6
2012-10-12,8773.45
2012-10-15,8764.75
2012-10-16,8790.5
2012-10-17,8849.5
2012-10-18,8821.05
2012-10-19,8886.3
2012-10-22,8904.65
2012-10-23,8919.0
2012-10-25,8926.4
2012-10-26,8893.0
2012-10-29,8850.75
2012-10-30,8895.9
2012-10-31,8898.15
2012-11-01,8893.05
2012-11-02,8900.65
2012-11-05,8922.5
2012-11-06,8893.0
2012-11-07,8868.65
2012-11-08,8864.95
2012-11-09,8858.1
2012-11-12,8890.3
2012-11-13,8874.2
2012-11-15,8801.65
2012-11-16,8800.8
2012-11-19,8784.2
2012-11-20,8888.4
2012-11-21,8868.75
2012-11-22,8923.35
2012-11-23,8891.75
2012-11-26,8937.15
2012-11-27,8939.05
2012-11-29,9138.5
2012-11-30,9118.8
2012-12-03,9041.2
2012-12-04,9089.8
2012-12-05,9097.2
2012-12-06,9105.3
2012-12-07,9151.6
2012-12-10,9158.45
2012-12-11,9206.75
2012-12-12,9267.45
2012-12-13,9165.4
2012-12-14,9039.25
2012-12-17,8989.05
2012-12-18,9071.6
2012-12-19,9058.7
2012-12-20,9100.25
2012-12-21,9134.05
2012-12-24,9202.55
2012-12-26,9104.3
2012-12-27,9124.7
2012-12-28,9286.2
2012-12-31,9516.7
