Date,GILLETTE
2016-09-23,4472.25
2016-09-26,4439.65
2016-09-27,4372.6
2016-09-28,4339.1
2016-09-29,4335.55
2016-09-30,4339.95
2016-10-03,4347.05
2016-10-04,4377.3
2016-10-05,4367.5
2016-10-06,4405.7
2016-10-07,4349.2
2016-10-10,4351.55
2016-10-13,4262.95
2016-10-14,4264.75
2016-10-17,4210.7
2016-10-18,4240.0
2016-10-19,4261.9
2016-10-20,4333.2
2016-10-21,4349.7
2016-10-24,4359.95
2016-10-25,4320.45
2016-10-26,4302.65
2016-10-27,4300.0
2016-10-28,4265.65
2016-10-30,4307.9
2016-11-01,4299.0
2016-11-02,4364.65
2016-11-03,4345.95
2016-11-04,4226.85
2016-11-07,4277.5
2016-11-08,4301.8
2016-11-09,4230.6
2016-11-10,4201.0
2016-11-11,4214.45
2016-11-15,4196.05
2016-11-16,4331.35
2016-11-17,4349.75
2016-11-18,4297.35
2016-11-21,4294.85
2016-11-22,4325.35
2016-11-23,4358.7
2016-11-24,4286.95
2016-11-25,4260.2
2016-11-28,4256.5
2016-11-29,4294.65
2016-11-30,4397.4
2016-12-01,4410.85
2016-12-02,4314.6
2016-12-05,4341.25
2016-12-06,4320.05
2016-12-07,4289.55
2016-12-08,4296.25
2016-12-09,4281.35
2016-12-12,4291.75
2016-12-13,4293.7
2016-12-14,4285.05
2016-12-15,4296.0
2016-12-16,4296.35
2016-12-19,4293.2
2016-12-20,4293.4
2016-12-21,4297.05
2016-12-22,4287.75
2016-12-23,4293.05
2016-12-26,4300.45
2016-12-27,4293.7
2016-12-28,4299.65
2016-12-29,4300.25
2016-12-30,4304.15
