Date,PEL
2016-07-11,1509.6
2016-07-12,1491.95
2016-07-13,1524.65
2016-07-14,1537.65
2016-07-15,1554.95
2016-07-18,1526.85
2016-07-19,1571.45
2016-07-20,1649.75
2016-07-21,1605.05
2016-07-22,1575.8
2016-07-25,1585.35
2016-07-26,1583.85
2016-07-27,1588.4
2016-07-28,1608.65
2016-07-29,1607.05
2016-08-01,1618.35
2016-08-02,1592.35
2016-08-03,1582.85
2016-08-04,1579.9
2016-08-05,1576.0
2016-08-08,1591.25
2016-08-09,1633.3
2016-08-10,1604.5
2016-08-11,1601.6
2016-08-12,1678.15
2016-08-16,1771.45
2016-08-17,1844.5
2016-08-18,1949.7
2016-08-19,2041.1
2016-08-22,2065.25
2016-08-23,1995.45
2016-08-24,2004.8
2016-08-25,1954.1
2016-08-26,1847.1
2016-08-29,1872.65
2016-08-30,1890.75
2016-08-31,1838.55
2016-09-01,1827.3
2016-09-02,1809.75
2016-09-06,1866.4
2016-09-07,1870.8
2016-09-08,1903.65
2016-09-09,1870.35
2016-09-12,1865.15
2016-09-14,1872.4
2016-09-15,1922.2
2016-09-16,1911.0
2016-09-19,1895.65
2016-09-20,1878.4
2016-09-21,1878.2
2016-09-22,1893.4
2016-09-23,1901.6
2016-09-26,1886.25
2016-09-27,1891.85
2016-09-28,1871.25
2016-09-29,1837.05
2016-09-30,1838.5
2016-10-03,1911.95
2016-10-04,1894.55
2016-10-05,1881.05
2016-10-06,1846.8
2016-10-07,1858.5
2016-10-10,1848.8
2016-10-13,1792.65
2016-10-14,1838.2
2016-10-17,1860.6
2016-10-18,1873.45
2016-10-19,1856.55
2016-10-20,1836.65
2016-10-21,1853.7
2016-10-24,1819.5
2016-10-25,1841.35
2016-10-26,1793.65
2016-10-27,1798.1
2016-10-28,1774.65
2016-10-30,1812.6
2016-11-01,1748.15
2016-11-02,1688.75
2016-11-03,1634.45
2016-11-04,1610.25
2016-11-07,1664.3
2016-11-08,1680.5
2016-11-09,1631.25
2016-11-10,1597.0
2016-11-11,1522.2
2016-11-15,1401.75
2016-11-16,1428.75
2016-11-17,1422.2
2016-11-18,1438.35
2016-11-21,1435.75
2016-11-22,1499.7
2016-11-23,1653.75
2016-11-24,1638.35
2016-11-25,1662.0
2016-11-28,1650.05
2016-11-29,1641.9
2016-11-30,1693.15
2016-12-01,1630.85
2016-12-02,1646.85
2016-12-05,1667.75
2016-12-06,1678.6
2016-12-07,1702.2
2016-12-08,1726.1
2016-12-09,1719.9
2016-12-12,1716.5
2016-12-13,1728.85
2016-12-14,1710.3
2016-12-15,1691.45
2016-12-16,1699.8
2016-12-19,1615.4
2016-12-20,1606.85
2016-12-21,1551.85
2016-12-22,1483.45
2016-12-23,1468.3
2016-12-26,1473.25
2016-12-27,1501.1
2016-12-28,1527.95
2016-12-29,1597.6
2016-12-30,1624.85
