Date,VSTIND
2016-11-24,2183.9
2016-11-25,2200.25
2016-11-28,2223.7
2016-11-29,2198.3
2016-11-30,2230.1
2016-12-01,2215.7
2016-12-02,2201.05
2016-12-05,2200.35
2016-12-06,2195.05
2016-12-07,2220.2
2016-12-08,2220.0
2016-12-09,2232.65
2016-12-12,2235.25
2016-12-13,2288.5
2016-12-14,2250.7
2016-12-15,2251.6
2016-12-16,2278.8
2016-12-19,2259.3
2016-12-20,2250.05
2016-12-21,2230.45
2016-12-22,2229.9
2016-12-23,2221.35
2016-12-26,2216.45
2016-12-27,2380.6
2016-12-28,2312.75
2016-12-29,2366.05
2016-12-30,2405.2
