Date,MCDOWELL-N
2016-08-24,2308.55
2016-08-25,2284.85
2016-08-26,2311.8
2016-08-29,2286.45
2016-08-30,2310.4
2016-08-31,2313.05
2016-09-01,2320.1
2016-09-02,2339.05
2016-09-06,2372.35
2016-09-07,2362.3
2016-09-08,2358.75
2016-09-09,2318.35
2016-09-12,2281.5
2016-09-14,2317.35
2016-09-15,2305.35
2016-09-16,2344.6
2016-09-19,2319.7
2016-09-20,2307.85
2016-09-21,2314.8
2016-09-22,2310.1
2016-09-23,2292.05
2016-09-26,2282.1
2016-09-27,2285.35
2016-09-28,2305.85
2016-09-29,2305.6
2016-09-30,2466.45
2016-10-03,2425.55
2016-10-04,2548.05
2016-10-05,2558.3
2016-10-06,2517.6
2016-10-07,2475.75
2016-10-10,2468.75
2016-10-13,2454.0
2016-10-14,2415.95
2016-10-17,2387.15
2016-10-18,2445.75
2016-10-19,2423.85
2016-10-20,2398.7
2016-10-21,2387.4
2016-10-24,2368.45
2016-10-25,2374.15
2016-10-26,2328.35
2016-10-27,2271.75
2016-10-28,2250.25
2016-10-30,2266.8
2016-11-01,2223.65
2016-11-02,2192.6
2016-11-03,2132.5
2016-11-04,2047.3
2016-11-07,2016.15
2016-11-08,2040.05
2016-11-09,2021.9
2016-11-10,2028.85
2016-11-11,1981.55
2016-11-15,1893.0
2016-11-16,1872.25
2016-11-17,1888.15
2016-11-18,1869.3
2016-11-21,1788.3
2016-11-22,1881.85
2016-11-23,1897.75
2016-11-24,1851.15
2016-11-25,1869.6
2016-11-28,1917.6
2016-11-29,1894.9
2016-11-30,1918.45
2016-12-01,1900.85
2016-12-02,1898.55
2016-12-05,1933.45
2016-12-06,1920.5
2016-12-07,1933.8
2016-12-08,1953.9
2016-12-09,1914.05
2016-12-12,1919.3
2016-12-13,1943.9
2016-12-14,1937.0
2016-12-15,1924.95
2016-12-16,1933.15
2016-12-19,1934.3
2016-12-20,1913.55
2016-12-21,1899.75
2016-12-22,1885.45
2016-12-23,1852.55
2016-12-26,1827.85
2016-12-27,1858.3
2016-12-28,1877.65
2016-12-29,1913.5
2016-12-30,1942.8
